FIPS,Year,countyarea,totalplanted,harvcrop,cropfail,largefarms,income,fertilizer,insecticides,irrigate,soy_smallgrains,corn,fruitveg,totalplanted_hectares,income_inflated,insect_planted,harv_county,soysmallgrain_planted,corn_planted,fruitveg_planted,income_planted,largefarm_planted,irrigate_planted
6035,2012,2906358,56425,40182,5706,24835,1517000,23699,11381,34270,901,0,717,22834.88466208013,1679319,0.2017013735046522,0.013825550740824083,0.01596809924678777,0,0.012707133362871067,73.54182098360656,0.4401417811253877,0.607354895879486
6035,2007,2906346,56953,46908,4380,30698,5293000,25127,14241,37812,1665,0,631,23048.563334682312,6489218,0.2500482854283356,0.01613985396095303,0.02923463206503608,0,0.011079311010833493,281.54544410303237,0.539005846926413,0.663915860446333
6035,2002,2916651,65152,43089,3958,25725,-630000,20023,5775,33426,2016,0,462,26366.653176851476,-890190,0.08863887524557956,0.014773450783107064,0.03094302554027505,0,0.0070911100196463656,-33.761964176080554,0.39484589882121807,0.5130464145383105
6035,1997,2916651,57983,46141,876,17656,0,20265,3234,37443,2539,0,454,23465.39862403885,0,0.0557749685252574,0.01581985640380011,0.04378869668695997,0,0.007829881172067675,0,0.3045030439956539,0.6457582394839867
6037,2017,2597223,28534,12806,1217,7846,-2654000,9916,11948,13645,0,0,4865,11547.5515985431,-2752198,0.4187285343800379,0.004930650929858545,0,0,0.1704983528422233,-238.3360642741992,0.2749702109763791,0.4782014438914979
6037,2012,2597181,54858,40796,2001,34407,-4281000,32913,26726,39424,7416,0,19273,22200.728450020233,-4739067,0.4871850960662073,0.015707800110966466,0.13518538772831676,0,0.3513252397097962,-213.4644820627803,0.6272011374822268,0.718655437675453
6037,2007,2596771,44625,25829,2128,20500,47808000,19624,16547,25309,0,0,14856,18059.490084985835,58612608,0.37080112044817926,0.009946583661015931,0,0,0.3329075630252101,3245.529509647059,0.45938375350140054,0.5671484593837535
6037,2002,2598957,45980,24033,2591,14789,76968000,18348,12290,22117,916,0,9843,18607.851072440306,108755784,0.2672901261418008,0.009247171076705002,0.019921705089169205,0,0.2140713353632014,5844.618144062636,0.3216398434101783,0.48101348412353195
6037,1997,2598957,43139,24092,3585,11394,0,15605,11299,0,738,68,8990,17458.1141238365,0,0.2619207677507592,0.00926987249115703,0.01710748974246042,0.0015762998678689817,0.20839611488444332,0,0.26412295138969377,0
6039,2017,1367692,335773,299754,1677,216941,439897000,242140,256560,291833,3786,18580,253766,135885.47146904087,456173188.99999994,0.7640876425442189,0.21916776584201705,0.011275474799939244,0.05533500311222165,0.7557665446596361,3357.0416621318564,0.6460942362846328,0.8691377805839063
6039,2012,1367729,298892,289693,1579,207599,490016000,228389,213431,282728,5216,24370,229357,120959.93524888708,542447712,0.7140739798990939,0.21180584750341624,0.017451119467901448,0.08153446729922514,0.7673574401456045,4484.523829182448,0.6945619153406581,0.9459202655139649
6039,2007,1366879,281470,264767,2795,175419,273852000,236840,228494,260596,6305,23228,195833,113909.34844192634,335742552,0.8117881124098483,0.1937018565652117,0.022400255799907627,0.08252389242192773,0.6957508793121825,2947.4538884854514,0.6232244999467084,0.9258393434469038
6039,2002,1366951,336326,314715,880,213826,188204000,280846,210811,298123,16561,20077,196525,136109.2675030352,265932252,0.626805539863109,0.23023136893714552,0.049240915064550465,0.05969505777132901,0.5843288951790822,1953.8144380511767,0.6357700564333415,0.8864108038034526
6039,1997,1366951,313441,295584,0,194744,0,237992,190383,291817,17806,15727,186350,126847.83488466208,0,0.6073966073359899,0.2162359879761601,0.056808139330846955,0.050175312100203866,0.5945297520107452,0,0.6213099115942076,0.9310109398578998
6041,2017,333092,11190,10142,0,2613,19352000,2512,479,3178,3,0,1010,4528.53095912586,20068024,0.04280607685433423,0.030448044384134114,2.6809651474530834e-4,0,0.0902591599642538,4431.464459696157,0.23351206434316354,0.2840035746201966
6041,2012,333108,8873,7868,0,1882,8929000,9535,524,2217,3,0,1024,3590.8539053014974,9884403,0.05905556181674743,0.023619967097758085,3.3810436154626394e-4,0,0.11540628874112475,2752.6608602501974,0.21210413614335624,0.24985912318268905
6041,2007,332678,5187,4007,0,0,10297000,5845,1136,1094,0,0,467,2099.150141643059,12624122,0.21900906111432428,0.012044679840566555,0,0,0.09003277424330056,6013.920466936573,0,0.21091189512242145
6041,2002,332674,7853,5706,0,2450,9566000,3955,40,1096,0,0,376,3178.065560501821,13516758,0.005093594804533299,0.017151926510638044,0,0,0.04787979116261301,4253.140076149242,0.3119826817776646,0.13956449764421242
6041,1997,332674,6872,5815,7,0,0,1452,0,0,0,0,343,2781.060299473897,0,0,0.017479574598555942,0,0,0.04991268917345751,0,0,0
6043,2017,927256,716,620,0,0,4715000,3837,0,522,0,0,292,289.7612302711453,4889455,0,6.686395127127783e-4,0,0,0.40782122905027934,16874.08282821229,0,0.729050279329609
6043,2012,927245,1613,835,0,0,1915000,727,260,512,0,0,519,652.7721570214488,2119905,0.16119032858028517,9.005171233061381e-4,0,0,0.3217606943583385,3247.542005579665,0,0.3174209547427154
6043,2007,927229,664,286,0,0,-1005000,430,157,0,0,0,136,268.7171185754755,-1232130,0.23644578313253012,3.084459178908339e-4,0,0,0.20481927710843373,-4585.230768072289,0,0
6043,2002,928717,2882,636,0,0,-2150000,469,137,107,0,0,146,1166.3294212869284,-3037950,0.04753643303261624,6.84815718889608e-4,0,0,0.05065926439972242,-2604.7100798056904,0,0.037126995142262316
6043,1997,928717,982,469,0,0,0,347,175,285,0,0,221,397.40995548360985,0,0.17820773930753564,5.049977549673367e-4,0,0,0.225050916496945,0,0,0.29022403258655805
6045,2017,2244070,49124,30892,950,0,27347000,19995,16762,25464,0,0,22802,19880.210441116957,28358838.999999996,0.3412181418451266,0.013766058991029692,0,0,0.4641722986727465,1426.485855569579,0,0.5183616969302174
6045,2012,2244068,34932,31411,391,5515,23058000,22148,8913,23305,0,0,21222,14136.786726021854,25525206,0.25515286843009277,0.013997347673956405,0,0,0.6075231879079355,1805.5875422535212,0.15787816328867513,0.6671533264628421
6045,2007,2244074,38088,31609,930,7620,1852000,21755,21155,24323,0,0,20443,15414.002428166734,2270552,0.5554242806133165,0.014085542633620817,0,0,0.5367307288384793,147.30450514597774,0.20006301197227475,0.638600084015963
6045,2002,2245741,38614,30892,470,0,10820000,23227,14095,23591,0,3,21529,15626.871711857548,15288660,0.36502304863521,0.013755816009058926,0,7.769202879784533e-5,0.5575438959962707,978.3570430413839,0,0.6109442171233231
6045,1997,2245741,36097,29991,147,4049,0,17507,13085,21868,50,5,19633,14608.255766895993,0,0.36249549824085103,0.013354612130250104,0.0013851566612183839,1.3851566612183838e-4,0.5438956145940106,0,0.11216998642546472,0.6058121173504724
6047,2017,1238536,532663,497467,3426,371547,554937000,418718,460755,464730,13549,88520,245019,215565.76284904897,575469669,0.8650028254262075,0.40165727923936,0.025436345306507117,0.16618387235456564,0.459988773389554,2669.578236331414,0.6975273296624696,0.8724653298614696
6047,2012,1238376,509284,480103,8221,346987,606978000,390625,328774,449569,33960,111435,220427,206104.41116956697,671924646,0.6455612192804016,0.3876875843847103,0.06668185138351097,0.21880718813078753,0.4328174456688213,3260.117734438938,0.6813231909897032,0.8827471509020507
6047,2007,1234193,466304,466304,0,333926,626679000,413483,380031,458017,16733,88289,204396,188710.64346418454,768308454,0.8149855030194895,0.37782097289483896,0.03588431581114466,0.18933785684875104,0.43833207521273676,4071.35729016693,0.7161122357946748,0.9822283317320889
6047,2002,1234364,520490,479156,7030,308070,207396000,437371,347042,461311,22127,70687,191605,210639.4172399838,293050548,0.6667601683029453,0.3881804718867368,0.04251186382063056,0.13580856500605198,0.36812426751714733,1391.2426830640359,0.5918845703087475,0.8863013698630137
6047,1997,1234364,474840,443988,650,275674,0,363516,312789,429715,19987,59170,163354,192165.11533791985,0,0.6587250442254233,0.3596896863485973,0.042092073119366524,0.12461039508044815,0.3440190379917446,0,0.5805618734731699,0.9049679892174206
6049,2017,2505886,147669,115640,19314,89712,22557000,61020,49689,106201,14838,0,7060,59760.825576689596,23391609,0.33648903967657395,0.046147350677564744,0.10048148223391504,0,0.0478096282902979,391.42044599069544,0.6075208743879894,0.7191827668637291
6049,2012,2505857,136479,123008,3708,94103,15607000,83194,51393,99580,15893,0,4386,55232.29461756374,17276949,0.37656342734046994,0.04908819617400354,0.11645014983990211,0,0.032136812256830724,312.80520064625324,0.6895053451446743,0.7296360612255365
6049,2007,2507395,119253,103467,6884,75112,14408000,44789,27215,95139,7226,0,4204,48261.02792391744,17664208,0.22821228816046557,0.04126473890232692,0.060593863466747167,0,0.03525278190066497,366.0139197169044,0.6298541755762957,0.7977912505345778
6049,2002,2524222,115995,107969,1754,76151,3398000,55895,28605,92883,14343,0,2000,46942.53338729259,4801374,0.24660545713177293,0.04277317922116201,0.1236518815466184,0,0.0172421225052804,102.28195313591104,0.6565024354498039,0.8007500323289797
6049,1997,2524222,129720,120351,598,76529,0,77153,40390,114229,17142,0,2630,52496.96479158235,0,0.31136293555349986,0.04767845300452971,0.13214616096207216,0,0.020274437249460375,0,0.5899552883132901,0.8805812519272279
6051,2017,1951352,7591,7591,0,0,1474000,4487,1581,7591,0,0,0,3072.0356131121002,1528538,0.2082729548149124,0.0038901233606238135,0,0,0,497.5651953629298,0,1
6051,2012,1951323,10591,10591,0,4274,10629000,3312,5015,10480,0,0,0,4286.118980169971,11766303,0.47351524879614765,0.005427599633684429,0,0,0,2745.2114732319897,0.4035501841185913,0.9895194032669248
6051,2007,1951304,8144,8144,0,0,3268000,3985,2247,8144,0,0,0,3295.8316471064345,4006568,0.27590864440078583,0.004173619282285077,0,0,0,1215.6470442043224,0,1
6051,2002,1948415,11611,11611,0,8362,380000,7054,2206,11297,0,0,972,4698.907324969648,536940,0.18999224872965292,0.005959202736583326,0,0,0.08371371974851434,114.26911893893723,0.7201791404702438,0.9729566790112824
6051,1997,1948415,8807,8807,0,0,0,3714,660,8760,0,0,254,3564.1440712262242,0,0.07494038832746679,0.004520084273627538,0,0,0.028840694901782673,0,0,0.994663335982741
6053,2017,2099576,342816,299378,5052,261511,952014000,281977,314946,289417,3569,340,386432,138735.73452043708,987238517.9999999,0.9187027443293195,0.14258974192884658,0.010410832633249323,9.917856809483804e-4,1.127228600765425,7115.964184804675,0.7628319565014469,0.8442342247736395
6053,2012,2099585,335866,282694,2458,247680,828082000,254521,234354,263118,5151,706,321602,135923.10805341965,916686774,0.6977604163565231,0.13464279845779048,0.015336473474540441,0.0021020287852893714,0.9575306818790827,6744.156951147184,0.7374369540233308,0.7834017137787094
6053,2007,2099586,267579,227834,7264,191682,567691000,214139,218168,224333,2271,12,297702,108287.73775799271,695989166,0.8153405162587497,0.10851377366776117,0.008487213122105994,4.484656867691411e-5,1.1125760990212237,6427.220481375594,0.7163566647606875,0.8383804409165144
6053,2002,2126050,301645,260072,6802,214463,806193000,250945,207450,249076,5136,0,318617,122074.05908539053,1139150709,0.6877289529082199,0.12232637990639919,0.017026637272290274,0,1.0562648145999436,9331.636201292911,0.710978136551244,0.8257256046014355
6053,1997,2126050,343763,286812,2678,236278,0,261378,215377,259096,22348,0,325945,139118.98016997168,0,0.6265275785933914,0.13490369464499893,0.06500990507995334,0,0.9481677783821993,0,0.6873281883157873,0.7537053144172002
6055,2017,478931,66754,60978,53,20177,93780000,49859,33633,60589,0,0,59386,27014.97369486038,97249860,0.5038349761812027,0.12732105459867915,0,0,0.8896245917847619,3599.8502570632472,0.3022590406567397,0.9076459837612727
6055,2012,478953,60190,52180,668,18937,74167000,34201,30694,0,0,4,50599,24358.559287737757,82102869,0.5099518192390763,0.10894597173417851,0,6.645622196378135e-5,0.8406545937863432,3370.5962668051175,0.31462036883203187,0
6055,2007,478989,56709,51860,220,13638,41402000,43832,48405,46403,0,3,50562,22949.81788749494,50758852,0.8535682166851822,0.10826970974281247,0,5.2901655821827224e-5,0.891604507221076,2211.7322346012097,0.24049092736602656,0.8182651783667495
6055,2002,482390,60030,52838,636,19435,175118000,47101,38464,47007,0,0,50378,24293.808174828006,247441734,0.6407462935199068,0.10953377972180187,0,0,0.8392137264700983,10185.38272053973,0.32375478927203066,0.7830584707646177
6055,1997,482390,57477,48285,36,16977,0,25327,20582,42880,0,0,45835,23260.623229461755,0,0.3580910625119613,0.10009535852733266,0,0,0.7974494145484281,0,0.2953703220418602,0.7460375454529637
6057,2017,612966,3798,3313,50,0,-6540000,1262,326,1436,0,0,801,1537.029542695265,-6781979.999999999,0.08583464981569247,0.0054048674804149,0,0,0.2109004739336493,-4412.394044233807,0,0.3780937335439705
6057,2012,612975,2917,1555,141,0,-6087000,1439,346,1226,0,4,771,1180.4937272359368,-6738309,0.11861501542680837,0.0025368081895672744,0,0.0013712718546451835,0.2643126499828591,-5708.04303702434,0,0.4202948234487487
6057,2007,612436,3642,2621,123,0,-7061000,2576,373,2367,0,0,610,1473.8972076082557,-8656786,0.10241625480505218,0.004279630851223638,0,0,0.16749038989566173,-5873.398738605162,0,0.6499176276771005
6057,2002,612872,4425,3326,0,0,-2344000,3066,667,2656,0,0,729,1790.7729664103601,-3312072,0.15073446327683615,0.005426908065631975,0,0,0.16474576271186442,-1849.5208840677967,0,0.600225988700565
6057,1997,612872,3298,1767,160,0,0,401,109,1042,0,0,527,1334.6823148522865,0,0.03305033353547605,0.002883146888746753,0,0,0.15979381443298968,0,0,0.3159490600363857
6059,2017,506169,5803,5803,566,0,16197000,4584,3945,3946,0,0,3146,2348.441926345609,16796289,0.6798207823539548,0.011464550377443107,0,0,0.5421333792865759,7152.098934861279,0,0.6799931070136136
6059,2012,505994,10058,10058,0,5427,-21731000,9471,7961,0,0,370,4394,4070.416835289356,-24056217,0.7915092463710479,0.01987770605975565,0,0.036786637502485585,0.43686617617816664,-5910.01314446212,0.5395704911513224,0
6059,2007,505218,7846,7846,0,2399,92914000,7441,6784,0,0,0,2951,3175.232699312019,113912564,0.8646444047922508,0.015529929654129504,0,0,0.3761152179454499,35875.343569207245,0.30576089727249556,0
6059,2002,505219,10593,10593,0,2290,73158000,9716,7743,10325,0,0,4745,4286.928369081344,103372254,0.7309544038516002,0.02096714494110475,0,0,0.4479373170961956,24113.361619371284,0.21618049655432833,0.9747002737656943
6059,1997,505219,13115,13115,0,5119,0,10334,8215,0,0,0,7107,5307.567786321327,0,0.6263820053374,0.025959039545226922,0,0,0.5418985894014487,0,0.3903164315669081,0
6061,2017,900513,16493,13590,298,2841,2134000,16810,3293,11377,0,0,2434,6674.62565762849,2212958,0.19966046201418783,0.01509139790319518,0,0,0.14757776026192931,331.5478820105499,0.17225489601649185,0.689807797247317
6061,2012,900373,25081,19535,246,6131,-4584000,18786,10212,14031,290,0,1937,10150.141643059489,-5074488,0.4071607990112037,0.0216965635353348,0.01156253737889239,0,0.07722977552729157,-499.94257996092665,0.24444798851720426,0.5594274550456521
6061,2007,898587,29898,21990,515,12102,-3585000,22329,9265,15168,0,0,1646,12099.554836098745,-4395210,0.3098869489597966,0.02447175398709307,0,0,0.05505384975583651,-363.25386012442306,0.4047762392133253,0.5073249046758981
6061,2002,898795,36615,27049,956,15836,4884000,23077,5344,19850,0,0,1925,14817.887494941318,6901092,0.14595111293185853,0.030094737954706022,0,0,0.052574081660521646,465.72711544449,0.43250034139014065,0.5421275433565479
6061,1997,898795,41805,28414,0,12709,0,27891,12709,23311,1312,0,3753,16918.251719951437,0,0.3040066977634254,0.03161343799197815,0.03138380576486066,0,0.08977395048439182,0,0.3040066977634254,0.5576127257505084
6063,2017,1633960,15363,15363,1251,11835,-3096000,3402,0,8801,0,0,49,6217.3209227033585,-3210551.9999999995,0,0.009402310950084458,0,0,0.0031894812211156675,-516.3883350908026,0.7703573520796719,0.5728698821844692
6063,2012,1633932,13132,11767,0,6898,117000,5288,0,10105,0,0,0,5314.447592067989,129519,0,0.00720164609053498,0,0,0,24.371112473347548,0.5252817544928419,0.7694943649101431
6063,2007,1634387,8633,7692,478,0,21000,4648,0,6717,0,0,8,3493.7272359368676,25746,0,0.0047063516780297444,0,0,9.266767056643114e-4,7.369207228078304,0,0.7780609289933974
6063,2002,1634365,10341,9255,0,0,-919000,2959,0,6324,0,0,59,4184.945366248482,-1298547,0,0.0056627497529621595,0,0,0.005705444347741998,-310.2900722367276,0,0.6115462721206847
6063,1997,1634365,21165,15841,0,10430,0,5710,0,11667,0,0,17,8565.358154593281,0,0,0.009692449361066837,0,0,8.032128514056225e-4,0,0.4927947082447437,0.5512402551381999
6065,2017,4612109,178059,143628,4283,111815,187645000,115877,120418,125363,13369,0,64968,72059.49008498584,194587865,0.6762814572697814,0.03114150164274088,0.07508185489079462,0,0.3648678247097872,2700.378045563549,0.6279660112659287,0.7040531509218855
6065,2012,4612118,213431,156469,24845,117056,131182000,135080,122163,142249,6027,0,81208,86374.34237150951,145218474,0.5723770211450071,0.03392562809537831,0.028238634500142905,0,0.3804883076966326,1681.268650074263,0.548448913231911,0.6664870613922064
6065,2007,4612746,213239,163783,15309,123407,219482000,151979,125480,158437,6759,1330,80737,86296.6410360178,269084932,0.5884477042192094,0.03550661579891891,0.0316968284413264,0.006237132982240584,0.37862210946402863,3118.1391160716385,0.5787262179995216,0.7430019836896627
6065,2002,4612716,272756,195372,40784,144799,209689000,319494,138347,186700,6355,2955,103020,110382.84095507891,296290557,0.5072189062752057,0.04235508971287198,0.023299212482951796,0.0108338588335362,0.37770021557729255,2684.2084733131446,0.5308737479652144,0.684494566572321
6065,1997,4612716,276279,248530,2045,184009,0,225181,150845,219946,29709,5765,108819,111808.57952246054,0,0.5459879324885352,0.05387931968931103,0.10753260291227346,0.020866587760922834,0.3938735843115112,0,0.6660260099392281,0.7961010427864587
6067,2017,617526,113830,101125,3220,63872,85498000,92643,61176,89359,2499,18706,46983,46066.369890732494,88661426,0.5374330141438988,0.16375828710046217,0.021953790740578055,0.16433277694808046,0.41274707897742247,1924.6453803566724,0.5611174558552227,0.7850215233242555
6067,2012,617560,101782,92090,3779,59008,37955000,73293,45396,77557,3564,21808,32082,41190.61108862809,42016185,0.44601206500167023,0.1491191139322495,0.035016014619480854,0.2142618537658918,0.3152030810948891,1020.042769202806,0.5797488750466684,0.7619913147707846
6067,2007,617206,122770,113315,1172,75487,92550000,97228,77071,102160,8634,29466,34319,49684.33832456495,113466300,0.6277673698786348,0.1835934841851829,0.07032662702614645,0.24000977437484727,0.2795389753197035,2283.7438079335343,0.6148651950802313,0.8321251119980452
6067,2002,618017,137709,123999,1151,80805,24252000,136067,53188,106243,10264,34547,33550,55730.068798057466,34268076,0.3862347413749283,0.20064011184158365,0.07453398107603715,0.2508695873181854,0.24362968288201933,614.8938398797465,0.5867808204256802,0.7715036780457342
6067,1997,618017,138649,123526,3193,80235,0,105898,57700,108961,10496,35061,27430,56110.48158640227,0,0.4161587894611573,0.19987476072664667,0.07570195241220637,0.25287596737084295,0.1978377052845675,0,0.5786915159864118,0.7858765660048035
6069,2017,888737,30172,21048,1453,4938,18989000,15321,16578,17815,0,0,18814,12210.441116956697,19691593,0.549449821026117,0.023683046840628892,0,0,0.6235582659419329,1612.6848171483496,0.1636616730743736,0.5904480975739096
6069,2012,888774,33043,24016,4842,6114,35792000,16904,13860,17193,577,12,17676,13372.31889923108,39621744,0.4194534394576764,0.02702149252790923,0.017462094846109614,3.6316315104560723e-4,0.5349393214901794,2962.9673281481705,0.18503162545773688,0.5203220046605938
6069,2007,888823,37422,32571,2196,19815,59875000,24861,25166,29362,250,0,34325,15144.475920679886,73406750,0.6724921169365614,0.0366450913173939,0.006680562236117791,0,0.9172411950189728,4847.097409277965,0.5295013628346962,0.7846186735075624
6069,2002,888997,46268,34780,1712,18698,35014000,29503,25872,29285,410,0,31381,18724.403075677863,49474782,0.5591769689634305,0.03912274169654116,0.008861416097518804,0,0.6782441428200916,2642.2621751966803,0.4041238004668453,0.632942854672776
6069,1997,888997,50699,40456,937,21623,0,28240,18475,33261,1019,0,31132,20517.604208822337,0,0.3644056095780982,0.04550746515455058,0.020099015759679678,0,0.6140555040533344,0,0.42649756405451783,0.6560484427700743
6071,2017,12836662,28321,22145,152,8380,58108000,12514,13688,21487,0,2335,7044,11461.351679481992,60257995.99999999,0.48331626708096465,0.0017251369553860653,0,0.08244765368454504,0.24872003107234913,5257.494725327495,0.29589350658521946,0.758694961336111
6071,2012,12836549,26138,22699,536,10911,66719000,13595,8460,20615,180,2033,6887,10577.903682719547,73857933,0.3236666921723162,0.0017683101587506113,0.006886525365368429,0.0777794781544112,0.2634861121738465,6982.284506963042,0.4174382125640829,0.7886984467059454
6071,2007,12833476,27516,27516,0,11337,212415000,18261,14832,26614,406,2705,9664,11135.572642654795,260420790,0.5390318360226777,0.002144080060616469,0.01475505160633813,0.09830643988951883,0.351213839220817,23386.385088312254,0.4120148277365896,0.9672190725396134
6071,2002,12833597,45734,37751,2008,17572,117413000,28869,14938,33717,1637,2133,12288,18508.29623634156,165904569,0.32662789172169504,0.0029415759276218505,0.035793938863864956,0.04663926181834084,0.2686841299689509,8963.794769733679,0.3842218043468754,0.7372414396291599
6071,1997,12833597,58236,41438,115,15170,0,16338,20004,40254,960,1427,13344,23567.786321327396,0,0.34349886668040386,0.003228868726359414,0.016484648670925202,0.02450374338896902,0.2291366165258603,0,0.2604917920186826,0.69122192458273235
6073,2017,2693149,62712,49080,3014,6315,164632000,33285,22606,41607,122,214,31097,25379.19870497774,170723384,0.3604732746523791,0.01822401953995119,0.0019454011991325425,0.003412425054216099,0.49587000892971045,6726.902058043118,0.10069843092231152,0.6634615384615384
6073,2012,2692228,62306,51097,3004,3829,81755000,35051,25797,43614,0,492,34855,25214.892755969242,90502785,0.41403717137996343,0.01897944750593189,0,0.007896510769428305,0.5594164285943569,3589.259168218149,0.061454755561262155,0.6999967900362726
6073,2007,2688688,85742,67279,5252,0,203686000,58108,46018,58264,0,0,52739,34699.312019425335,249719036,0.5367031326537752,0.025022985188314896,0,0,0.6150894544097408,7196.656690490075,0,0.6795269529518789
6073,2002,2687930,90921,72683,1902,14159,258301000,60429,42959,65519,1557,0,51500,36795.2246054229,364979313,0.4724871041893512,0.027040510727585912,0.01712475665687795,0,0.5664257982204332,9919.203291021877,0.1557285995534585,0.7206145994874671
6073,1997,2687930,105523,84161,653,16632,0,52828,45972,72466,3142,0,67103,42704.57304734925,0,0.4356585768031614,0.03131071121643793,0.029775499180273494,0,0.6359087592278461,0,0.15761492755133952,0.6867318025454167
6075,2017,30020,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
6075,2012,30011,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
6075,2007,30013,0,0,0,0,0,4,0,6,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0
6075,2002,29884,0,0,0,0,412000,5,0,7,0,0,0,0,582156,NaN,0,NaN,NaN,NaN,0,NaN,0
6075,1997,29884,0,0,0,0,0,23,0,19,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0
6077,2017,891109,514012,482847,5630,315260,409028000,404472,391959,463676,14363,68477,306391,208017.80655605017,424162035.99999994,0.7625483451748208,0.541849538047534,0.027942927402473092,0.1332206251994117,0.5960775234819421,2039.0659964280987,0.6133319844672886,0.9020723251597239
6077,2012,890470,507701,484804,3854,322195,581327000,365902,314105,460727,30358,97570,295939,205463.7798462161,643528989,0.6186810740967617,0.5444360843150247,0.05979503684255103,0.19218004297805205,0.5829001715576688,3132.0799679713064,0.6346156497623602,0.9074770386507018
6077,2007,890305,465739,444670,2199,287096,395325000,404608,342778,426670,16972,89725,257046,188481.99109672196,484668450,0.7359873233721033,0.4994580508926716,0.036441010952486266,0.19265081945037887,0.55190997532953,2571.431080390519,0.616431091233502,0.9161139608235513
6077,2002,895540,545499,517267,5850,323834,269025000,452029,349251,488758,31144,84698,276795,220760.4208822339,380132325,0.6402413203323929,0.5776034571320098,0.05709268027989052,0.15526701240515564,0.507416145584135,1721.9224509577468,0.593647284412987,0.8959833106935118
6077,1997,895540,530416,507271,1391,317908,0,431022,315029,491293,39510,90298,260733,214656.41440712262,0,0.5939281620463938,0.5664414766509592,0.07448870320653977,0.1702399625953968,0.4915632258453742,0,0.599355977195258,0.9262409127929776
6079,2017,2112394,199758,91458,6073,47062,99093000,81352,54960,72359,8630,52,68751,80840.95507891542,102759440.99999999,0.27513291082209473,0.04329590029132823,0.04320227475245046,2.603149811271639e-4,0.3441714474514162,1271.130962019043,0.23559507003474203,0.3622333022957779
6079,2012,2111068,225578,113141,24452,60593,113282000,90570,50571,77716,16137,264,78180,91290.16592472683,125403174,0.22418409596680527,0.05359419971313099,0.07153623137008042,0.0011703268935800476,0.34657635053063685,1373.6767014247844,0.26861218735869635,0.3445194123540416
6079,2007,2113029,229078,105492,14890,54136,75957000,101057,78336,78279,12735,0,83489,92706.59651962768,93123282,0.34196212643728335,0.049924539606413354,0.05559241830293612,0,0.36445664795397203,1004.4946691607225,0.23632125302298781,0.3417133028924646
6079,2002,2114765,200630,108465,11229,56449,57138000,129271,53101,70117,20070,0,69812,81193.84864427357,80735994,0.2646712854508299,0.05128938676401397,0.10003489009619698,0,0.3479639136719334,994.3609688182225,0.2813587200318995,0.3494841250062304
6079,1997,2114765,219397,108223,10075,56728,0,76605,33925,58066,27423,0,60959,88788.74949413193,0,0.15462836775343328,0.05117495324539606,0.12499259333536922,0,0.2778479195248796,0,0.25856324380005197,0.26466177750835246
6081,2017,287076,6178,3774,0,0,6721000,2730,1328,2542,164,3,1775,2500.202347227843,6969676.999999999,0.21495629653609583,0.01314634452200811,0.026545807704758822,4.8559404337973454e-4,0.2873098089996763,2787.645171090968,0,0.41146001942376176
6081,2012,287016,6661,4033,110,0,-9544000,2198,2118,2341,90,6,1529,2695.6697693241604,-10565208,0.3179702747335235,0.01405148145051147,0.01351148476204774,9.007656508031827e-4,0.2295451133463444,-3919.32577210629,0,0.35144873142170846
6081,2007,287408,6752,4909,48,0,27754000,3415,3009,3320,0,0,2202,2732.4969647915823,34026404,0.4456457345971564,0.01708024828814786,0,0,0.3261255924170616,12452.494710308058,0,0.49170616113744076
6081,2002,287403,8809,6273,82,0,37830000,4131,3365,4581,350,0,3051,3564.953460137596,53453790,0.381995686229992,0.021826494504232734,0.03973209217845385,0,0.3463503235327506,14994.246235668068,0,0.5200363264842774
6081,1997,287403,6607,6607,0,0,0,3781,3108,4235,259,0,2823,2673.8162687171184,0,0.47041017103072497,0.022988625727636804,0.03920084758589375,0,0.4272741032238535,0,0,0.6409868321477221
6083,2017,1750495,134143,120319,801,72524,252932000,114266,121506,117702,1021,750,109173,54286.92836908134,262290483.99999997,0.9057945625191027,0.0687342723058335,0.007611280499168797,0.005591048358840938,0.8138553633063224,4831.55875419515,0.5406469215687736,0.8774367652430615
6083,2012,1750458,115018,98772,1982,57886,216262000,79242,70633,93334,341,0,97934,46547.146904087414,239402034,0.6141038793927907,0.056426375268643976,0.0029647533429550156,0,0.8514667269470866,5143.216070649812,0.5032777478307743,0.8114729868368429
6083,2007,1750492,109652,93280,3943,55431,173523000,79694,78913,88559,3358,0,93997,44375.55645487657,212739198,0.7196676759201839,0.05328787563724941,0.030624156422135482,0,0.8572301462809616,4794.06265510889,0.505517455221975,0.8076368876080692
6083,2002,1751687,124586,105137,3808,64639,158418000,86597,66862,97772,232,506,105115,50419.26345609065,223844634,0.5366734625078259,0.060020426023598965,0.0018621674987558796,0.004061451527458944,0.8437143820332943,4439.664895044387,0.5188303661727642,0.7847751753808614
6083,1997,1751687,125797,109468,766,64451,0,88780,62228,97914,2180,404,93992,50909.34844192634,0,0.49466998418086283,0.06249289970183029,0.017329507062966525,0.0032115233272653563,0.7471720311295182,0,0.5123413117959887,0.7783492452125249
