StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_232,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
IA,19019,194008,0,0,0,79774,0,0,0,0,7,0,0,0,0,15,0,0,352,1065,1,0,0,0,0,0,0,4978,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1596,0,18044,7956,2010,296,386,12243,3,0,0,36510,6900,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194009,0,0,79775,0,0,15,1065,0,0
IA,19021,167496,0,0,0,135711,0,0,0,0,278,0,0,0,112,0,0,0,7,179,0,0,8,0,0,0,0,1693,290,0,0,0,34,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4034,0,20622,3884,1290,307,367,3619,1,238,11,25914,658,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167496,0,0,135711,0,0,0,179,0,0
IA,19023,175075,0,0,0,97910,0,0,0,7,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,1337,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2281,0,21381,4615,830,133,193,9462,20,0,2,44495,12238,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175075,0,0,97910,0,0,0,124,0,0
IA,19025,183844,0,0,0,124660,0,0,0,4,3230,0,0,0,10,4,0,0,107,123,1,0,0,0,0,0,0,957,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,19527,3151,1145,192,144,1796,0,5,1,20834,626,3685,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183844,0,0,124660,0,0,4,123,0,0
IA,19027,193663,0,0,0,105694,0,0,0,10,1502,0,3,0,63,5,0,0,28,217,3,0,5,0,0,0,0,3853,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,20849,4962,1491,400,168,4851,2,0,12,24300,636,808,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193663,0,0,105694,3,0,5,217,0,0
IA,19029,141046,0,0,0,117368,0,0,0,1,7,0,0,0,0,9,0,0,31,317,5,0,0,0,0,0,0,7384,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1423,0,16732,6155,957,210,60,10031,0,0,30,56828,1002,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141046,0,0,117368,0,0,9,317,0,0
IA,19031,152035,0,0,0,113123,0,0,0,0,0,0,7,0,7,137,0,0,37,473,1,0,0,0,0,0,0,3922,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,20233,4673,1444,275,97,27306,3,0,4,42260,3098,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152035,0,0,113123,7,0,137,473,0,0
IA,19033,175246,0,0,0,95973,0,0,0,1,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,1914,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6077,0,22330,8595,3622,1269,812,7427,11,0,0,37100,1891,5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175246,0,0,95973,0,0,0,324,0,0
IA,19035,153182,0,0,0,129186,0,0,0,0,19,0,0,0,28,1,0,0,0,125,0,0,23,0,0,0,0,2163,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1459,0,19839,2465,898,153,95,10120,24,778,12,44631,665,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153182,0,0,129186,0,0,1,125,0,0
IA,19037,150730,0,0,0,77874,0,0,0,0,0,0,0,0,0,0,0,0,3,518,0,0,0,0,0,0,0,3209,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,0,17900,3970,1052,218,98,15010,6,1,0,42578,7908,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,0,0,77874,0,0,0,518,0,0
IA,19039,41891,0,0,34,40737,0,0,0,57,0,0,0,0,1,12,0,2,23,1380,1,0,0,0,0,0,0,12094,5649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,10000,3410,458,103,52,58124,31,413,155,99748,130,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41891,0,34,40739,0,0,14,1380,0,0
IA,19041,157600,0,0,4,122136,0,0,0,1,2,0,0,0,0,2,0,0,0,113,0,0,79,0,0,0,0,2138,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,3152,0,19283,2787,1541,379,184,4908,7,1974,30,36520,625,11611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157600,0,4,122136,0,0,2,113,0,0
IA,19043,130893,0,0,0,53226,0,0,0,0,0,0,9,0,1,9,0,0,11,1947,0,0,0,0,0,0,0,17677,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10377,0,17027,5013,903,140,447,150142,104,0,2,109514,6254,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130893,0,0,53226,9,0,9,1947,0,0
IA,19045,188188,0,0,0,112064,0,0,0,0,0,0,5,0,3,38,0,0,10,824,1,0,0,0,0,0,0,6442,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,28,0,103,0,0,0,0,0,0,0,0,0,0,0,0,9776,0,26095,7741,3307,1243,548,26465,28,1,54,48865,19029,3250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,188191,0,0,112067,5,0,38,824,0,0
IA,19047,219568,0,0,0,131103,0,0,0,0,291,0,6,0,477,67,0,0,42,1081,0,0,4,0,0,0,0,8593,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,25076,3945,1015,278,55,9902,8,1,6,52952,181,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219568,0,0,131103,6,0,67,1081,0,0
IA,19049,145751,0,0,4,94017,1,0,0,511,24,0,0,0,0,6,0,0,43,488,3,0,0,0,0,0,0,4321,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667,0,800,0,0,0,0,0,0,0,0,0,0,0,0,4417,0,22731,9382,4509,749,347,37906,2,8,30,43945,5745,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145751,0,4,94017,0,0,6,488,0,0
IA,19051,41919,0,0,1,49082,0,0,0,0,0,0,1,0,0,535,0,17,100,823,0,0,0,0,0,0,0,12932,4140,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2465,0,11451,2973,262,66,77,78942,59,1136,3863,110012,2148,68,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41930,0,1,49099,1,0,563,823,0,0
IA,19053,41262,0,0,9,42263,0,0,0,7,6,0,0,0,20,13,0,0,69,1004,1,0,0,0,0,0,0,8325,8307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3008,0,11898,4958,289,53,117,80671,77,667,303,136262,1361,269,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41262,0,9,42263,0,0,13,1004,0,0
IA,19055,189768,0,0,0,56653,0,0,0,0,0,0,4,0,0,56,0,0,118,1754,16,0,0,0,0,0,0,11959,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,991,0,16721,4082,1297,172,555,35098,126,0,0,49575,513,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,189771,0,0,56655,4,0,56,1755,0,0
IA,19057,72544,0,0,0,63626,0,0,0,0,0,0,0,0,0,532,0,16,2,403,0,0,0,0,0,0,0,2220,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9351,0,16152,10588,3174,810,306,54261,17,4,2626,28505,7963,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72545,0,0,63642,0,0,549,403,0,0
IA,19059,94450,0,0,0,79037,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,5,0,0,0,0,2141,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,16186,0,13696,3019,1830,399,469,256,2,4546,162,28500,16,13437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94450,0,0,79037,0,0,0,174,0,0
IA,19061,130328,0,0,0,34916,1,0,0,0,0,0,39,0,5,27,0,0,7,1881,1,0,0,0,0,0,0,17355,1330,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5558,0,22046,11513,4556,1505,838,82374,319,0,22,77971,1514,445,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130328,0,0,34916,39,0,27,1881,0,0
IA,19063,117755,0,0,0,80771,0,0,0,16,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,788,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,4717,0,13901,1473,543,116,248,2222,0,1101,12,24018,1150,8344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117755,0,0,80771,0,0,0,211,0,0
IA,19065,181280,0,0,0,106390,0,0,0,2,0,0,2,0,2,12,0,0,104,1734,1,0,0,0,0,0,0,12175,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1096,0,21213,7549,1438,296,356,49233,67,0,1,81317,2509,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181280,0,0,106390,2,0,12,1734,0,0
IA,19067,145911,0,0,0,89160,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,2765,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,16743,5746,1498,279,360,13823,8,0,0,36697,4066,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145911,0,0,89160,0,0,0,329,0,0
IA,19069,211931,0,0,0,94628,0,0,0,43,0,0,0,0,0,0,0,0,14,50,0,0,0,0,0,0,0,775,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,20335,3861,1164,168,322,5637,2,0,2,27146,4256,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211931,0,0,94628,0,0,0,50,0,0
IA,19071,116897,0,0,0,103665,0,0,0,0,38,0,0,0,16,4,0,0,7,26,11,0,0,0,0,0,0,1150,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,5565,0,17891,4338,591,144,49,22510,26,1,5,37994,4169,14852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,116897,0,0,103677,0,0,4,38,0,0
IA,19073,179892,0,0,0,114675,0,0,0,13,682,0,0,0,0,12,0,0,189,378,2,0,0,0,0,0,0,2649,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1937,0,18436,2244,561,137,144,11629,0,2,11,25171,3554,2518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179892,0,0,114675,0,0,12,378,0,0
IA,19075,161751,0,0,0,116113,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1135,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,296,0,17782,3285,922,129,63,1813,7,0,2,17092,819,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161751,0,0,116113,0,0,0,52,0,0
IA,19077,124331,0,0,0,91513,0,0,0,0,80,0,0,0,0,37,0,0,228,518,2,0,0,0,0,0,0,10347,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2862,0,16316,3053,418,74,191,45051,1,23,194,79025,2055,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124331,0,0,91513,0,0,37,518,0,0
IA,19079,204659,0,0,0,99926,0,0,0,415,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,1132,287,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,21042,3958,1814,271,149,9846,0,0,1,20045,3423,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204659,0,0,99926,0,0,0,121,0,0
IA,19081,204213,0,0,0,99679,0,0,0,1,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,1320,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1735,0,20043,3019,1177,310,293,3194,0,0,0,25193,821,5272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204213,0,0,99679,0,0,0,434,0,0
IA,19083,190834,0,0,0,88228,0,0,0,1150,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,2598,163,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1585,0,21330,4588,1527,283,380,16675,9,0,5,32452,2198,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190834,0,0,88228,0,0,0,171,0,0
IA,19085,183969,0,0,0,116625,0,0,0,0,105,0,0,0,28,10,0,0,120,649,12,0,0,0,0,0,0,2241,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3952,0,23977,4301,1407,236,53,37968,162,0,22,64707,3705,4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183969,0,0,116625,0,0,10,649,0,0
IA,19087,79360,0,0,0,67313,0,0,0,0,0,0,0,0,0,113,0,0,34,297,0,0,0,0,0,0,0,4434,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2436,0,12247,6206,1350,238,157,48944,60,36,6624,46416,2169,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79360,0,0,67313,0,0,113,297,0,0
IA,19089,131527,0,0,0,83827,0,0,0,0,0,0,0,0,0,0,0,0,1,1801,0,0,0,0,0,0,0,4229,699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,616,0,14110,3503,685,151,116,15326,11,0,0,45524,837,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131527,0,0,83827,0,0,0,1801,0,0
IA,19091,144777,0,0,0,89776,0,0,0,10,0,0,0,0,0,0,0,0,4,412,0,0,0,0,0,0,0,387,187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,0,15161,2857,962,144,295,1704,0,0,0,12980,5145,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144777,0,0,89776,0,0,0,412,0,0
IA,19093,134601,0,0,0,90654,0,0,0,0,17,0,0,0,125,2,0,0,0,168,0,0,0,0,0,0,0,4828,331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,616,0,14366,1958,444,128,64,1181,0,76,0,26127,74,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134601,0,0,90654,0,0,2,168,0,0
IA,19095,119942,0,0,3,91090,0,0,0,0,0,0,0,0,0,156,0,0,202,603,0,0,0,0,0,0,0,7159,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1766,0,15077,6500,1521,348,70,27350,1,0,3,93101,7347,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119942,0,3,91090,0,0,156,603,0,0
IA,19097,100834,0,0,0,43695,1,0,0,0,0,0,8,0,0,16,0,0,6,1043,1,0,0,0,0,0,0,10627,1995,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,9724,0,17450,3644,1347,310,318,113263,212,0,85,100315,8144,2750,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100835,0,0,43695,8,0,17,1043,0,0
IA,19099,180449,0,0,0,133734,0,0,0,11,0,0,0,0,0,0,0,1,0,200,0,0,0,0,0,0,0,6642,525,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2261,0,25286,6664,1682,494,143,27256,18,0,6,77930,4844,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180449,0,0,133735,0,0,1,200,0,0
IA,19101,67826,0,0,2,65356,0,0,0,0,0,0,0,0,0,58,0,18,79,347,0,0,0,0,0,0,0,3702,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1557,0,11232,5544,1005,162,41,50056,22,12,3491,64406,2415,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67826,0,2,65374,0,0,76,347,0,0
IA,19103,106414,0,0,0,90413,0,0,0,0,0,0,0,0,0,187,0,0,202,824,0,0,0,0,0,0,0,7569,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8557,0,25145,14608,5891,1966,501,44439,6,0,6,76303,8076,6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106414,0,0,90413,0,0,187,824,0,0
IA,19105,147862,0,0,0,68302,0,0,0,0,0,0,12,0,44,114,0,0,47,946,35,0,0,0,0,0,0,8646,1113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,17097,4104,1295,153,386,53854,75,0,0,59957,2083,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147862,0,0,68302,12,0,114,946,0,0
IA,19107,109090,0,0,1,94517,0,0,0,0,0,0,0,0,0,29,0,1,219,376,0,0,0,0,0,0,0,4265,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1414,0,12703,8240,896,125,173,34020,4,1,30,94369,8388,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109090,0,1,94518,0,0,30,376,0,0
IA,19109,329700,0,0,0,196572,0,0,0,565,0,0,0,0,0,0,0,0,122,1256,0,0,0,0,0,0,0,1254,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1539,0,32480,4373,1603,263,532,3537,0,24,7,33930,6019,8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329700,0,0,196572,0,0,0,1256,0,0
IA,19111,77094,0,0,0,67857,0,0,0,0,0,0,0,34,0,1120,0,11,32,350,0,0,0,0,0,0,0,4429,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14665,0,12966,9402,2954,794,424,88350,165,21,7602,48129,6992,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77095,0,0,67868,0,34,1132,350,0,0
IA,19113,148307,0,0,1,98227,0,0,0,0,0,0,0,0,0,60,0,0,152,777,58,0,0,0,0,0,0,6896,799,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,5075,0,36506,23891,10833,4277,895,50328,11,0,0,63139,11409,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148307,0,1,98227,0,0,60,777,0,0
IA,19115,79007,0,0,0,66209,0,0,0,0,0,0,0,0,0,84,0,37,154,200,1,0,0,0,0,0,0,1325,197,0,0,0,39,108,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,12143,0,11949,3709,879,154,127,27687,1,2,405,33738,19695,9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79007,0,0,66246,0,0,121,200,0,0
