StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
ID,16051,5280,0,0,22,0,0,0,0,26,0,0,52023,137,42421,10362,0,0,0,268,0,0,2324,0,302,0,64,115954,1217,0,0,61,0,22661,0,0,0,0,0,2,0,0,562,0,0,0,0,10,108,0,11376,0,0,0,0,0,0,0,0,0,0,0,0,6615,0,18518,3766,587,32,418,131,999,0,354880,44663,11227,520,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,0,22,0,52023,137,10362,268,0,0
ID,16053,33500,0,0,0,0,0,0,0,920,0,0,20024,1,7456,15746,0,0,0,1023,0,0,0,0,0,0,0,58037,2531,0,0,9488,8757,9790,0,0,0,0,1,2,0,0,187,0,0,0,0,0,11,0,10618,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,19018,3974,445,20,4,0,24,0,48976,132757,179,21,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33500,0,0,0,20024,1,15746,1023,0,0
ID,16055,22,0,0,0,0,0,0,0,0,0,1,395,0,7240,11063,0,0,0,427,0,0,8,0,0,0,0,4961,10115,0,0,0,12,0,3,0,0,0,0,0,0,1544,494,0,0,0,787,0,18849,0,2779,0,0,0,0,1,0,0,0,0,0,0,0,43938,0,14757,20646,8018,870,40,41,558942,0,112029,18046,2266,3716,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,395,0,11063,427,0,0
ID,16057,2,0,0,0,13,0,0,0,0,0,0,14538,0,32126,79785,0,0,0,413,0,1,522,0,0,16,85,3765,26603,0,0,0,11969,0,73,0,0,0,0,2,0,17544,14787,0,0,1,1,2,8045,0,2709,0,0,0,0,5,0,0,0,0,0,0,0,123,0,14204,3774,1257,180,2,363,320885,1,115066,19720,69,98,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,14538,0,79785,413,0,0
ID,16059,204,0,0,130,0,0,0,0,19,0,0,748,0,694,36,0,0,1,183,0,0,0,0,0,0,0,26999,1613,0,0,4,21,150,0,0,0,0,0,1,0,0,26,0,0,0,24,0,2,0,282,0,0,0,0,0,0,0,0,0,0,0,0,1387,251,10249,7049,1920,21,41297,39,1341343,8,914962,570929,2601,1293,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,130,0,748,0,36,183,0,0
ID,16061,2,0,0,0,2,0,0,0,0,0,0,13633,0,13688,76820,0,0,0,1141,0,1,3887,1,0,0,1,8382,6132,0,0,0,3751,2,0,0,0,0,0,1,0,1618,5905,0,0,0,1,10,11302,0,6365,0,0,1,0,0,0,0,0,0,0,0,0,484,0,8029,725,138,22,0,7,66069,0,28291,50590,6,7,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,13633,0,76820,1141,0,0
ID,16063,10221,0,0,0,0,0,0,0,47,0,0,4644,241,9500,3707,0,0,0,1181,0,0,0,0,0,0,0,42447,708,0,0,5803,594,2121,0,0,0,0,2,1,0,0,91,0,0,0,0,0,77,0,6527,0,0,0,0,0,0,0,0,0,0,0,0,101,0,12788,1551,61,2,4502,1,40,1,508953,155499,266,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10222,0,0,0,4645,241,3707,1181,0,0
ID,16065,458,0,0,0,0,0,0,0,1,0,0,49750,0,44160,3014,0,0,0,89,0,0,4,0,60,0,38,30098,819,0,0,0,0,29866,0,0,0,0,0,1,0,0,36,0,0,0,0,11,85,0,1932,0,0,0,0,0,0,0,0,0,0,0,0,2115,0,7083,2946,564,65,335,7776,40000,76,61023,11203,9130,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,49750,0,3014,89,0,0
ID,16067,7036,0,0,0,0,0,0,0,4,0,0,31408,179,32993,14741,0,0,0,900,0,0,0,0,0,0,0,51584,392,0,0,25431,7068,24435,0,0,0,0,0,1,0,0,290,0,0,0,0,0,83,0,8920,0,0,0,0,0,0,0,0,0,0,0,0,2296,0,10845,3928,1032,12,70205,0,11,0,169732,24275,214,28,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,7089,0,0,0,31461,179,14741,900,0,0
ID,16069,5,0,0,0,78,0,0,0,0,0,0,13786,0,20523,92837,0,0,0,409,0,1,2078,0,0,2,9,7517,3053,0,0,0,12538,0,3,0,0,0,0,2,0,8938,9640,0,0,0,0,194,8261,0,13729,0,0,3,0,0,0,0,0,0,0,0,0,4296,0,16273,5383,2384,161,0,838,120420,8,64471,139965,197,80,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,78,13786,0,92837,409,0,0
ID,16071,383,0,0,0,0,0,0,0,3,0,0,3902,1,22359,23783,0,0,0,530,0,0,12,1,2180,0,54,52028,4310,0,0,16,0,808,3,0,0,0,0,9,0,0,14,0,0,0,0,18,1677,0,40216,0,0,0,0,53,0,0,0,0,0,0,0,669,0,12238,1286,127,18,28,6398,38582,17,447941,107190,667,1418,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,3902,1,23783,530,0,0
ID,16073,24915,0,0,10,0,0,0,0,1216,0,1,564,0,4312,14955,0,0,35,815,0,0,3,0,0,0,0,70202,4945,0,0,2889,2496,2836,30,0,0,0,0,600,0,5,137,10,0,177,123,44,219,0,27255,77,32,236,43,0,1,0,0,0,0,5,0,13975,7,13694,3666,742,79,863,2392,173812,0,3995864,552343,5330,3457,0,387,9,0,0,0,0,0,0,0,1,0,2,3,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,24915,0,10,0,564,0,14955,815,0,2
ID,16075,9363,0,0,1,0,1,0,0,109,0,9,175,0,359,11272,0,0,0,48,0,0,18,0,0,0,0,37109,658,0,0,640,1013,932,4,0,0,1,0,1444,0,7,225,11,0,241,1076,2,54,0,8294,22,19,452,12,0,2,0,0,0,0,1,0,2210,0,6219,2348,550,12,4,9,957,1,43485,132391,28,197,0,99,19,0,0,0,0,0,0,0,3,0,0,0,66,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,30,0,0,0,0,9363,0,1,0,175,0,11272,48,0,67
ID,16077,3937,0,0,1,0,0,0,0,536,0,0,2958,985,38219,62565,0,0,0,400,0,0,22,6,1615,0,711,21380,1713,0,0,11151,13,32637,0,0,0,0,0,0,0,0,909,0,0,0,0,0,223,0,41889,0,0,0,0,0,0,0,0,0,0,0,0,23498,0,16276,2885,989,318,35380,5571,45712,3,528630,36534,5451,114,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,0,1,0,2958,985,62565,400,0,0
ID,16079,9,0,0,0,0,0,0,0,0,0,0,5,0,51,100,0,0,0,16,0,0,6,0,0,0,0,376,483,0,0,0,1,0,0,0,0,0,0,0,0,3,9,0,0,1,2,0,215,0,233,0,0,0,0,0,0,0,0,0,0,0,0,857,0,2819,2675,1815,391,47,25,1332265,0,338076,3692,485,1972,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,100,16,0,0
ID,16081,5,0,0,0,0,0,0,0,0,0,0,41496,0,4401,2176,0,0,0,119,0,0,0,0,3,0,0,25237,4481,0,0,0,0,4203,0,0,0,0,0,0,0,0,2,0,0,0,0,0,141,0,4901,0,0,0,0,0,0,0,0,0,0,0,0,362,0,6699,485,150,30,1,10270,81596,54,75963,11408,7421,6758,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,41496,0,2176,119,0,0
ID,16083,46241,0,0,6,0,0,0,0,4057,0,0,27951,1,6936,30461,0,0,1,3022,0,0,2,0,0,0,0,114537,2534,0,0,4405,26544,8013,0,0,0,0,3,31,0,0,3482,0,0,0,1,8,32,0,20789,0,0,0,0,0,0,0,0,0,0,0,0,6131,0,25280,10242,4407,745,25,466,6415,2,685633,193642,1154,140,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46241,0,6,0,27951,1,30461,3022,0,0
ID,16085,17,0,0,0,0,0,0,0,1,0,0,8,0,11,24,0,0,1,300,0,0,0,0,0,0,0,1689,4645,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,154,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,35729,43,4446,1982,383,48,312,859,1512613,0,561996,253964,6865,3057,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,0,24,300,0,0
ID,16087,2036,0,0,2,0,7,0,0,45,0,0,1539,0,1486,10120,0,0,0,736,0,0,34,0,0,0,0,69677,1805,0,0,945,859,15,23,0,0,0,0,2056,0,3,157,2,0,27,11,44,73,0,4621,0,4,34,1,0,0,0,0,0,0,0,0,11209,0,5889,2140,559,27,18,38,129651,0,536215,159795,67,258,0,764,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2036,0,2,0,1539,0,10120,736,0,4
IL,17001,124450,0,0,1,93246,0,0,0,0,2,0,0,0,0,11375,0,1279,4,6,0,0,0,0,0,0,0,1312,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,12535,0,0,0,0,0,0,0,0,0,0,0,0,15119,0,13287,22206,8536,1619,99,126373,0,0,6,110718,13046,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,124450,0,1,94525,0,0,12654,6,0,0
IL,17003,7487,0,111,92,24851,1,0,0,0,0,0,0,0,0,93,0,3538,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,7709,0,0,0,0,0,0,0,0,0,0,0,0,15460,0,8237,2820,675,153,162,66135,26,0,0,13553,8760,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7498,0,93,28389,0,0,3643,0,0,0
IL,17005,45924,0,0,930,62610,1,0,0,0,0,0,0,0,0,1686,0,20967,0,0,0,0,0,0,0,0,0,563,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,783,0,0,0,0,0,0,0,0,0,0,0,0,2115,0,14144,5243,637,123,36,53951,0,0,0,34572,431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45926,0,969,83577,0,0,22694,0,0,0
IL,17007,81632,0,0,0,37905,9,0,0,1,0,0,0,0,0,3296,0,0,0,2,0,0,0,0,0,0,0,1027,4,0,0,0,200,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,88,0,0,0,0,0,0,0,0,0,0,0,0,507,0,8624,9601,2279,846,380,11413,11,1,0,22180,379,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81632,0,0,37905,0,0,3296,2,0,0
IL,17009,38820,0,0,0,24211,0,0,0,1,0,0,0,0,0,2300,0,191,0,0,0,0,0,0,0,0,0,538,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,1766,0,3922,4872,759,89,29,83261,0,0,0,31628,2279,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38820,0,0,24402,0,0,2491,0,0,0
IL,17011,307757,0,0,0,117485,0,0,0,542,1,0,0,0,3,2530,0,3,1,117,0,0,0,0,0,0,0,1619,197,0,3,0,11,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0,0,0,0,0,4311,0,22639,11801,2619,630,128,49214,4,0,0,30568,6250,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307757,0,0,117488,0,0,2533,117,0,0
IL,17013,16870,0,0,84,10323,0,0,0,0,0,0,0,0,0,785,0,377,0,2,0,0,0,0,0,0,0,149,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,20248,0,8173,1680,142,25,5,74638,0,0,1,25364,16605,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16870,0,206,10700,0,0,1284,2,0,0
IL,17015,134347,0,0,0,37193,0,0,0,32,49,0,0,0,1,1369,0,0,38,5,0,0,0,0,0,0,0,1381,37,0,0,0,7,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,13260,0,10613,6189,1005,286,72,35356,20,0,75,49764,4995,1510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134347,0,0,37193,0,0,1369,5,0,0
IL,17017,90839,0,0,2,47951,23,0,0,3,12,0,0,0,0,3378,0,370,24,0,1,0,0,0,0,0,0,487,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,218,0,0,0,0,0,0,0,0,0,0,0,0,5722,0,5425,6762,1580,298,24,42229,85,0,0,21137,11627,7272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90839,0,2,48321,0,0,3748,0,0,0
IL,17019,279210,0,0,26,239918,0,0,0,5,2,0,0,0,0,4258,0,863,0,37,0,0,0,0,0,0,0,576,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,76,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,27100,34000,8050,2507,227,11551,0,0,0,28340,318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279210,0,26,240781,0,0,5121,37,0,0
IL,17021,229195,0,0,1,133445,132,0,0,5,10,0,0,0,0,2127,0,775,1,2,0,2,0,0,0,0,0,555,305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,249,0,0,0,0,0,0,0,0,0,0,0,0,3993,0,20747,11983,1572,451,229,27270,0,0,0,23143,1829,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,229199,0,1,134224,0,0,2902,2,0,0
IL,17023,88356,0,0,46,88488,0,0,0,2,0,0,0,0,0,2436,0,2842,0,0,0,0,0,0,0,0,0,20,88,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,2753,0,16416,6146,757,149,261,75929,0,0,0,35474,371,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88356,0,46,91330,0,0,5278,0,0,0
IL,17025,48511,0,0,1976,91470,128,0,4,0,64,0,0,0,0,2125,0,20617,0,0,0,0,0,0,0,0,0,51,925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,615,0,17095,3702,517,166,57,62932,0,0,0,47121,1715,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,62,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,48525,0,2008,112087,0,0,22788,0,0,0
IL,17027,71419,0,0,655,73417,0,0,0,2,1,0,12,0,0,1573,0,29240,0,1,1,0,0,0,0,0,0,2701,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,713,0,0,0,0,0,0,0,0,0,0,0,0,20905,0,15489,10815,2336,444,85,30641,0,0,0,39384,21494,107,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,67,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71486,0,708,102657,12,0,30933,1,0,0
IL,17029,122671,0,0,5,104918,0,0,0,1,1,0,0,0,0,1956,0,465,0,3,0,0,0,0,0,0,0,492,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,13887,13192,2515,743,134,38762,0,0,0,24973,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122671,0,5,105383,0,0,2421,3,0,0
IL,17031,3849,0,0,0,5291,0,0,0,3,1,0,0,0,0,388,0,7,0,2,0,0,0,0,0,0,0,28,22,0,0,0,1,1,2,0,0,27,0,0,0,0,0,0,0,0,4,2,21,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10339,0,56491,216968,162527,85216,1414,29689,42,1607,1156,15247,21977,360,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849,0,0,5298,0,0,395,2,0,0
IL,17033,75576,0,0,130,85383,0,0,3,0,5,0,0,0,0,780,0,5882,0,0,0,0,0,0,0,0,0,33,243,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,2929,0,17963,4150,733,271,87,61059,0,0,0,26493,1603,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75576,0,130,91265,0,0,6662,0,0,0
IL,17035,65450,0,0,17,68342,0,0,1,2,2,0,0,0,0,2597,0,1114,0,6,0,0,0,0,0,0,0,394,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,12066,3332,323,53,79,41287,0,0,0,25487,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65450,0,46,69456,0,0,3740,6,0,0
IL,17037,230487,0,0,0,97364,0,0,0,721,1,0,0,0,2,4051,0,0,0,198,0,0,0,0,0,0,0,1283,29,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,54,0,0,0,0,0,0,0,0,0,0,0,0,771,0,14274,17978,5062,1565,723,10868,5,2,2,20162,474,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230487,0,0,97364,0,0,4051,198,0,0
IL,17039,117579,0,0,0,86785,0,0,0,0,0,0,0,0,0,336,0,12,0,2,0,3,0,0,0,0,0,243,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5312,0,8023,7087,1403,343,83,17149,0,0,0,14844,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117579,0,0,86797,0,0,348,2,0,0
IL,17041,121397,0,0,7,98574,0,0,0,1,1,0,0,0,0,1988,0,121,0,8,0,0,0,0,0,0,0,893,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,409,0,9708,9749,1374,442,152,7741,0,0,0,14235,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121397,0,7,98695,0,0,2109,8,0,0
IL,17043,2889,0,0,0,1906,0,0,0,0,0,0,0,0,0,119,0,1,0,1,0,0,0,0,0,0,0,42,139,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2591,0,33731,93157,37123,16249,379,12882,116,863,75,9344,3755,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889,0,0,1907,0,0,120,1,0,0
IL,17045,174153,0,0,2,133274,0,0,0,0,0,0,0,0,0,1787,0,176,0,0,0,0,0,0,0,0,0,85,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,485,0,17643,7351,670,205,86,34787,0,0,0,28415,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174153,0,2,133450,0,0,1963,0,0,0
IL,17047,35505,0,0,363,35907,0,0,1,0,6,0,0,0,0,497,0,8208,0,0,0,0,0,0,0,0,0,2,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,791,0,0,0,0,0,0,0,0,0,0,0,4,322,0,7960,2119,241,77,8,19576,0,0,0,28765,1503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35506,0,406,44115,0,0,8749,0,0,0
IL,17049,75780,0,0,252,81401,2,0,1,7,1,0,0,0,0,3702,0,6617,12,6,0,0,0,0,0,0,0,579,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,1094,0,21987,6871,1762,779,111,67657,0,0,0,38128,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75781,0,255,88018,0,0,10323,6,0,0
IL,17051,90606,0,0,737,121080,46,0,1,2,66,0,0,0,0,4382,0,13138,0,0,0,0,0,0,0,0,0,258,380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,830,0,0,0,0,0,0,0,0,0,0,0,0,8465,0,29337,6203,1014,243,65,127358,0,0,0,57282,2262,418,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90607,0,739,134218,0,0,17523,0,0,0
IL,17053,149906,0,0,4,117370,0,0,0,0,0,0,0,0,0,5021,0,311,0,16,0,1,0,0,0,0,0,257,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,366,0,0,0,0,0,0,0,0,0,0,0,0,393,0,9789,9788,947,299,91,2203,0,0,0,14453,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,149908,0,4,117683,0,0,5332,16,0,0
IL,17055,29046,0,0,921,50634,2,0,2,0,1,0,0,0,0,364,0,12154,0,0,0,0,0,0,0,0,0,32,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,16525,10414,1753,306,32,63418,21,0,0,69098,4587,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29051,0,941,62788,0,0,12543,0,0,0
IL,17057,150910,0,0,0,88036,0,0,0,0,416,0,0,0,0,3604,0,222,0,11,1,0,0,0,0,0,0,1134,902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,19067,0,16554,18152,2719,395,92,181001,1,0,1,72018,6704,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150911,0,0,88258,0,0,3827,11,0,0
