StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
IN,18095,81918,0,0,0,108617,0,0,0,0,34,0,0,0,0,800,0,53,2,2,0,0,0,0,0,0,0,1797,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1514,0,23393,14846,4473,1944,56,20545,1,0,177,28402,274,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81918,0,0,108670,0,0,853,2,0,0
IN,18097,5871,0,0,367,10512,0,0,0,0,0,0,0,0,0,58,0,112,0,1,0,0,0,0,0,0,0,226,193,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,6872,0,65810,77843,39945,19021,286,18468,4,0,15,11933,32,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871,0,367,10624,0,0,170,1,0,0
IN,18099,90728,0,0,3,78093,0,0,0,0,1595,0,18,0,0,1339,0,80,5,1,0,0,0,0,0,0,0,6481,481,0,0,0,156,203,0,0,0,0,0,0,0,0,0,0,1,0,0,220,0,0,0,421,0,0,0,0,18,0,0,0,0,0,0,0,4142,0,16298,6071,2111,852,718,42716,436,0,1046,26860,5396,1347,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90731,0,3,78173,18,0,1422,1,0,0
IN,18101,16559,0,0,2,14590,0,0,0,0,207,0,0,0,0,8,0,231,0,0,0,0,0,0,0,0,0,29,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,9039,961,584,147,132,159912,515,0,7,11873,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16559,0,2,14821,0,0,239,0,0,0
IN,18103,59749,0,0,10,97258,69,0,0,0,1981,0,0,0,0,3236,0,54,8,0,0,0,0,0,0,0,0,5200,361,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,0,0,27,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1875,0,15430,4457,1404,654,191,30427,6,0,916,17389,79,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59749,0,10,97312,0,0,3290,0,0,0
IN,18105,4879,0,0,0,7637,0,0,0,0,2,0,0,0,0,44,0,25,1,0,0,0,0,0,0,0,0,301,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,11602,0,13240,5808,3128,925,874,182249,898,0,58,31091,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4879,0,0,7662,0,0,69,0,0,0
IN,18107,113551,0,0,4,121939,0,0,0,0,28,0,0,0,0,1000,0,854,1,3,0,0,0,0,0,0,0,1574,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,16799,4219,1385,695,75,37228,0,0,6,22043,85,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113551,0,4,122793,0,0,1854,3,0,0
IN,18109,41031,0,0,1,44942,0,0,0,0,24,0,0,0,0,121,0,220,0,0,0,0,0,0,0,0,0,347,436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3653,0,13382,4799,1679,480,249,122509,19,1,110,27991,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41031,0,1,45162,0,0,341,0,0,0
IN,18111,105547,0,0,121,75565,0,0,0,0,57,0,0,0,0,1013,0,4,28,0,0,0,0,0,0,0,0,5294,893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,12,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,5738,8566,869,270,1366,27928,46,60,1091,16914,4006,463,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105547,0,121,75569,0,0,1017,0,0,0
IN,18113,61587,0,0,2,67091,0,0,0,0,1,0,0,0,0,2578,0,2,1,2,0,0,0,0,0,0,0,4807,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,6090,0,14555,4312,1551,602,92,39201,37,1,7632,35731,17008,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61587,0,2,67093,0,0,2580,2,0,0
IN,18115,1767,0,0,0,2899,0,0,0,0,0,0,0,0,0,4,0,142,0,0,0,0,0,0,0,0,0,16,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,703,0,2874,405,132,44,14,31018,1319,19,444,13593,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,0,0,3041,0,0,146,0,0,0
IN,18117,19701,0,0,0,23888,0,0,0,0,8,0,0,0,0,31,0,361,0,1,0,0,0,0,0,0,0,367,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5773,0,12196,910,561,170,357,156374,2460,2,79,35491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19712,0,0,24249,11,0,392,1,0,0
IN,18119,18832,0,0,1,25447,0,0,0,0,8,0,0,0,0,258,0,348,0,1,0,0,0,0,0,0,0,263,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3244,0,8158,666,178,46,143,166559,606,2,10,22309,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18832,0,10,25795,0,0,615,1,0,0
IN,18121,60180,0,0,59,59216,0,0,0,0,89,0,0,0,0,325,0,772,0,0,0,0,0,0,0,0,0,1267,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,4168,0,15097,1931,472,87,87,120966,29,0,1,19368,2323,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60180,0,59,59988,0,0,1097,0,0,0
IN,18123,8449,0,0,82,11988,0,0,0,0,23,0,0,0,0,13,0,186,0,0,0,0,0,0,0,0,0,13,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3067,0,9153,1439,671,208,79,180317,3663,4,22,25480,436,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8451,0,82,12174,0,0,201,0,0,0
IN,18125,31599,0,0,4,40285,0,0,0,0,13,0,0,0,0,39,0,1359,1,1,0,0,0,0,0,0,0,147,470,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,5348,0,10067,1297,901,471,894,98448,5779,2,5,20116,222,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31599,0,4,41644,0,0,1398,1,0,0
IN,18127,61093,0,0,2,56560,0,0,0,0,522,0,0,0,0,903,0,56,4,14,0,0,0,0,0,0,0,2049,228,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,135,0,0,575,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,14516,23678,9015,3490,1020,40518,31,44,4150,29171,18595,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61093,0,2,56616,0,0,959,14,0,0
IN,18129,83815,0,0,3,67969,2,0,0,0,1,0,0,0,0,77,0,15385,0,3,0,0,0,0,0,0,0,169,399,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,9,0,79,0,0,0,0,0,0,0,0,0,0,0,0,9401,0,15645,3253,1082,603,15,53021,141,0,0,11014,5216,1012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83815,0,3,83354,0,0,15462,3,3,0
IN,18131,107992,0,0,46,79704,0,0,0,0,16600,0,0,0,0,679,0,63,1,1,0,0,0,0,0,0,0,1331,110,0,0,0,1,866,0,0,0,0,0,0,24,0,0,0,1,0,0,1718,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,603,0,10500,5373,665,246,390,36657,149,0,675,11172,2194,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107992,0,46,79767,0,0,742,1,0,0
IN,18133,66783,0,0,9,68087,0,0,0,0,1,0,0,0,0,320,0,331,0,0,0,0,0,0,0,0,0,1413,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2256,0,14116,3475,992,402,638,111196,86,1,13,37700,26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66783,0,9,68418,0,0,651,0,0,0
IN,18135,99889,0,0,0,120114,0,0,0,0,341,0,0,0,0,3432,0,200,0,25,0,0,0,0,0,0,0,2064,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,623,0,16045,2980,861,355,64,22146,1,0,30,19753,243,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99889,0,0,120314,0,0,3632,25,0,0
IN,18137,33909,0,0,3,61565,0,0,0,0,43,0,0,0,0,327,0,1338,0,0,0,0,0,0,0,0,0,650,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,1752,0,11188,2113,885,376,269,136107,1280,1,891,29653,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33912,0,3,62907,4,0,1668,0,0,0
IN,18139,102779,0,0,0,104799,3,0,0,0,3,0,0,0,0,1316,0,1458,0,3,0,0,0,0,0,0,0,1670,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,394,0,12351,2008,572,151,40,19726,0,0,18,13480,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102787,0,0,106257,0,0,2782,3,0,0
IN,18141,72766,0,0,2,53789,0,0,0,0,392,0,2,0,0,1516,0,9,10,3,0,0,0,0,0,0,0,3536,217,0,0,0,167,20,0,0,0,0,0,0,16,0,0,0,25,0,0,1422,0,0,0,200,0,0,0,0,22,0,0,0,0,0,0,0,2841,0,34090,31634,13885,5803,1212,37298,290,25,2475,19739,11060,667,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72773,0,2,53798,2,0,1532,3,0,0
IN,18143,11213,0,0,0,18370,0,0,0,0,2,0,0,0,0,44,0,283,0,0,0,0,0,0,0,0,0,160,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,1854,0,6436,1553,629,243,107,60806,1081,0,27,18070,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11227,0,0,18653,0,0,341,0,0,0
IN,18145,89916,0,0,0,104471,112,0,0,0,114,0,0,0,0,427,0,2957,0,0,0,0,0,0,0,0,0,864,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,945,0,13926,4439,1991,669,158,24093,5,0,9,18283,98,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,89987,0,0,107499,0,0,3384,0,0,0
IN,18147,51350,0,0,82,63294,0,0,0,0,128,0,0,0,0,71,0,1566,0,3,0,0,0,0,0,0,0,63,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,18,0,65,0,0,0,0,0,0,0,0,0,0,2478,0,14867,1758,1050,355,141,83242,509,0,10,31036,1267,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51350,0,82,64863,3,0,1637,3,0,0
IN,18149,62136,0,0,6,37349,0,0,0,0,2036,0,0,0,0,436,0,27,64,2,0,0,0,0,0,0,0,1592,75,0,0,0,0,508,0,0,0,0,0,0,50,0,0,0,4,0,0,3381,0,0,0,235,0,0,0,0,89,0,0,0,0,0,0,0,2352,0,9602,4884,725,236,139,46435,364,0,1486,19526,5372,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62136,0,6,37376,0,0,463,2,0,0
IN,18151,35158,0,0,1,36791,0,0,0,0,5,0,0,0,0,3286,0,45,8,17,0,0,0,0,0,0,0,959,2390,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,298,0,0,0,0,5,0,0,0,0,0,0,0,10094,0,11741,6461,2155,816,91,11565,207,1,1589,39827,42738,91,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35158,0,1,36836,0,0,3331,17,0,0
IN,18153,66186,0,0,4,73868,0,0,0,0,10,0,0,0,0,112,0,995,0,72,0,0,0,0,0,0,0,556,1446,0,0,0,0,381,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,3,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,9709,0,15730,2434,870,245,742,83802,1890,0,75,26226,1794,393,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66186,0,4,74863,0,0,1107,72,40,0
IN,18155,4191,0,0,0,6837,0,0,0,0,3,0,0,0,0,20,0,258,0,0,0,0,0,0,0,0,0,193,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,1877,0,6599,545,198,61,123,88799,3848,6,558,27519,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191,0,0,7095,0,0,278,0,0,0
IN,18157,100752,0,0,7,91907,0,0,0,0,670,0,0,0,0,2023,0,378,5,7,0,0,0,0,0,0,0,1564,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,2764,0,21139,14718,6263,3159,200,46642,3,0,34,27973,760,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100752,0,7,92285,0,0,2401,7,0,0
IN,18159,66313,0,0,2,77332,0,0,0,0,97,0,0,0,0,1011,0,77,0,0,0,0,0,0,0,0,0,337,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,91,0,8152,2137,695,242,6,4274,0,0,112,5485,250,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66313,0,2,77409,0,0,1088,0,0,0
IN,18161,31227,0,0,0,31430,0,0,0,0,0,0,0,0,0,220,0,64,0,0,0,0,0,0,0,0,0,561,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2445,0,5924,779,165,55,11,23261,9,2,66,8960,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31227,0,0,31494,0,0,284,0,0,0
IN,18163,29584,0,0,96,25031,0,0,0,0,6,0,0,0,0,15,0,3629,0,0,0,0,0,0,0,0,0,77,219,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,12,85,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1744,0,16875,13029,7546,3204,35,39728,198,0,1,8471,927,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29584,0,96,28663,0,0,3644,3,0,0
IN,18165,44487,0,0,2,40262,0,0,0,0,134,0,0,0,0,420,0,372,0,0,0,0,0,0,0,0,0,492,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,3992,0,8022,4932,710,259,319,41346,15,0,1,17193,1717,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44487,0,2,40634,0,0,792,0,0,0
IN,18167,42377,0,0,93,60906,0,0,0,0,515,0,0,0,0,404,0,429,0,0,0,0,0,0,0,0,0,520,1322,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,3,0,2458,0,0,0,0,0,0,0,0,0,0,0,0,7686,0,20807,10551,3804,1684,365,84946,690,0,11,20221,2571,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42377,0,98,61335,0,0,838,0,0,0
IN,18169,73142,0,0,10,98921,0,0,0,0,178,0,2,0,0,3131,0,3,3,0,0,0,0,0,0,0,0,4338,593,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,13,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,5843,0,14798,4002,1138,499,184,41048,37,0,2979,17854,176,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73143,0,10,98924,2,0,3135,0,0,0
IN,18171,83794,0,0,4,76146,0,0,0,0,12,0,0,0,0,2566,0,173,0,0,0,0,0,0,0,0,0,6579,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,56,6,0,767,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,7317,4746,221,89,103,37177,6,0,4,13072,205,36,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83794,0,4,76319,0,0,2739,0,0,0
IN,18173,31550,0,0,270,42646,0,0,0,0,8,0,0,0,0,9,0,2326,0,1,0,0,0,0,0,0,0,143,2674,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7253,0,15691,5459,1924,855,670,98483,4809,1,9,32610,1507,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,31550,0,270,45023,51,0,2335,1,0,0
IN,18175,38149,0,0,20,52218,0,0,0,0,607,0,0,0,0,134,0,685,0,0,0,0,0,0,0,0,0,338,4782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1553,0,14615,989,536,193,50,158895,1215,0,306,54372,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38149,0,20,52903,0,0,819,0,0,0
IN,18177,62422,0,0,1,71487,0,0,0,0,10,0,1,0,0,1799,0,189,0,16,0,0,0,0,0,0,0,4395,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,981,0,18388,7708,2477,1150,85,44038,4,0,12,42501,37,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62422,0,1,71676,1,0,1988,16,0,0
IN,18179,76207,0,0,0,106905,0,0,0,0,551,0,0,0,0,2857,0,67,13,1,0,0,0,0,0,0,0,1858,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,177,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,12571,3257,998,457,143,17217,45,0,350,10734,177,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76207,0,0,106972,0,0,2924,1,0,0
IN,18181,144120,0,0,14,111825,0,0,0,0,10698,0,0,0,0,1712,0,48,0,1,0,0,0,0,0,0,0,1215,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2577,0,10058,10285,1275,461,499,18126,14,0,60,12001,117,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144120,0,14,111873,0,0,1760,1,0,0
IN,18183,60823,0,0,0,68249,0,0,0,0,3,0,0,0,0,5313,0,0,0,0,0,0,0,0,0,0,0,2596,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,319,0,0,0,0,0,0,0,0,0,0,0,0,2946,0,11924,3056,1148,574,92,30307,1,0,3557,22424,909,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60823,0,0,68249,0,0,5313,0,0,0
IA,19001,124495,0,0,0,117098,0,0,0,0,0,0,2,0,0,504,0,0,60,1333,0,0,0,0,0,0,0,15328,21693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,14153,3473,640,95,162,15542,5,0,66,47969,491,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124495,0,0,117098,2,0,504,1333,0,0
IA,19003,81388,0,0,0,71725,0,0,0,0,0,0,0,0,0,16,0,0,17,1122,0,0,0,0,0,0,0,6498,19006,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,8839,3482,205,44,106,20948,40,1,237,55559,827,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81388,0,0,71725,0,0,16,1122,0,0
IA,19005,64790,0,0,0,28583,0,0,0,0,0,0,3,0,0,12,0,0,36,940,0,0,0,0,0,0,0,10236,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,18165,0,12997,4621,661,145,262,153871,1710,0,0,110753,9183,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64790,0,0,28583,3,0,12,940,0,0
