StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
IN,18085,491106,0,0,1,359215,0,0,0,1,2719,79,1,0,0,19378,0,770,6,4,0,0,0,0,0,0,0,24758,0,0,0,764,120,0,0,0,0,0,0,0,0,0,48,0,0,1173,15,0,5,542,0,0,0,0,0,0,0,0,0,0,0,0,53882,0,102908,35625,8547,4789,1720,192358,693,7,9334,237272,35665,11685,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,491107,0,1,359986,1,0,20148,4,4,0
IN,18087,239298,0,0,0,131875,0,0,0,0,7,0,0,0,0,12175,0,16,2,23,0,0,0,0,0,0,0,19023,2,0,0,13,2135,0,0,0,0,0,0,0,0,0,2,0,0,7,0,9,0,55,0,0,0,0,1,0,0,0,0,0,0,0,21991,0,48490,29223,6442,3010,427,56129,1813,79,2181,367636,168154,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239298,0,0,131891,0,0,12191,23,0,0
IN,18089,267383,0,0,0,200756,0,0,0,20,84,1,0,0,0,13795,0,111,18,10,0,0,0,0,0,0,0,1673,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,395,14,71,5,2345,0,0,0,0,32,0,0,0,0,0,0,0,21885,0,101708,270733,115656,70105,3053,109159,362,394,24789,181089,58406,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,267383,0,0,200867,0,0,13906,10,0,0
IN,18091,570763,0,0,197,292290,0,0,0,0,3063,0,0,0,0,37330,0,1575,7,0,0,0,0,0,0,0,0,12742,3,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,5735,3,2,0,1675,0,0,2,3,191,0,0,0,0,0,0,0,16202,0,66687,77135,25048,9040,2271,260144,5007,345,21179,219019,102210,7133,0,41,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,570763,0,197,293865,0,0,38905,0,3,0
IN,18093,72335,0,0,1,71892,0,0,0,0,10,0,0,0,0,187,0,2619,0,1,0,0,0,0,0,0,0,2184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,314,0,0,11,0,0,0,0,0,0,0,0,0,10260,0,70651,10111,5365,1903,2298,637690,4160,10,5061,402757,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,705,0,0,0,0,0,0,0,0,0,26,73042,0,4,75242,26,0,2811,1,0,0
IN,18095,429558,0,0,0,450884,0,0,0,0,8,0,0,0,0,4386,0,1048,0,12,0,0,0,0,0,0,0,3403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,764,0,0,0,1,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,5768,0,110050,62493,17179,7645,339,92308,9,0,917,115461,465,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,429585,0,0,451932,0,0,5461,12,0,0
IN,18097,31166,0,0,129,38901,0,0,0,0,1,0,0,0,0,2988,0,493,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,28838,0,318165,347159,164661,78802,1635,80198,158,0,76,64505,259,269,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,31166,0,129,39394,0,0,3481,0,1,0
IN,18099,440212,0,0,4,293786,0,0,0,0,867,0,6,0,0,13894,0,1047,2,2,0,0,0,0,0,0,0,19354,0,0,0,215,672,8,0,0,0,0,0,0,0,0,3,0,0,467,20,0,0,2348,0,0,0,0,10,0,0,0,0,0,0,0,16563,0,79370,27510,5510,3082,1618,182323,2865,12,1314,167234,30084,3886,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,440214,0,4,294833,6,0,14943,2,14,0
IN,18101,78921,0,0,1,52121,0,0,0,0,8,0,0,0,0,409,0,2863,0,0,0,0,0,0,0,0,0,346,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,33,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,11201,0,34061,3167,1892,153,418,700818,4053,0,1135,87882,146,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78921,0,1,54984,0,0,3272,0,0,0
IN,18103,332209,0,0,0,374071,0,0,0,59,1296,0,1,0,0,20571,0,1028,31,0,0,0,0,0,0,0,0,17428,0,0,0,0,29,0,0,0,0,83,0,0,0,0,187,0,0,0,4,1,0,348,0,0,0,0,0,0,0,0,0,0,0,0,7999,0,71554,19197,5071,2596,615,132835,53,0,2904,93804,472,891,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,332209,0,0,375099,1,0,21599,0,73,0
IN,18105,23273,0,0,1,25598,0,0,0,0,2,0,0,0,0,494,0,1014,0,0,0,0,0,0,0,0,0,931,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,53874,0,60150,25025,11159,3132,2354,756253,5878,6,3865,210618,9,89,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,23279,0,1,26618,0,0,1508,0,2,0
IN,18107,566290,0,0,1,469129,0,0,0,3,166,0,0,0,0,8644,0,2623,3,0,0,0,0,0,0,0,0,5255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,68,30,0,145,0,0,0,0,0,0,0,0,0,0,0,0,4994,0,76578,17639,4990,2252,727,165778,31,0,35,129047,323,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,566290,0,1,471752,0,0,11267,0,0,0
IN,18109,207798,0,0,0,157965,0,0,0,1,8,0,0,0,0,2005,0,6477,0,0,0,0,0,0,0,0,0,1432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,114,0,0,6,0,0,0,0,0,0,0,0,0,17189,0,57132,19389,6352,1956,856,503544,363,1,2663,192700,55,140,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,18,0,0,0,0,207803,0,0,164445,0,0,8484,0,23,0
IN,18111,535668,0,0,74,262198,0,0,0,7,858,4,0,0,0,6508,0,4508,8,121,0,0,0,0,0,0,0,16473,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,506,41,5,1683,1657,0,0,0,0,18,0,0,0,0,0,0,0,9301,0,26890,38824,3409,900,1303,123135,155,3,1149,107693,15683,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,535714,0,74,266707,0,0,11061,121,0,0
IN,18113,299121,0,0,0,245065,0,0,0,0,1,0,1,0,0,22101,0,51,0,15,0,0,0,0,0,0,0,21124,0,0,0,13,28,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,24360,0,67822,17954,4664,2319,95,163135,738,96,17708,236361,71558,6973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299132,0,0,245116,1,0,22163,15,0,0
IN,18115,8327,0,0,0,8369,0,0,5,0,0,0,0,0,0,148,0,7,0,0,2,0,0,0,0,0,0,22,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,12620,1331,658,180,11,123254,5452,8,2118,85004,6,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,8376,0,0,155,0,0,0
IN,18117,92044,0,0,2,85164,0,0,0,0,24,0,0,0,0,278,0,2783,0,44,0,0,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,194,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,28187,0,54739,3133,1780,485,1405,647113,9413,20,5565,241009,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,92048,0,3,87971,22,0,3064,44,0,0
IN,18119,78706,0,0,17,95029,0,0,0,0,8,0,0,0,0,1734,0,5250,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,14372,0,37658,2551,824,155,219,693413,2895,10,314,181592,62,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,78708,0,17,100281,0,0,6984,0,0,0
IN,18121,266455,0,0,0,248197,0,0,0,5,302,0,0,0,0,4709,0,3009,0,1,0,0,0,0,0,0,0,3313,0,0,0,0,64,2,0,0,0,3,0,0,0,0,0,0,0,1,24,2,0,344,0,0,0,0,0,0,0,0,0,0,0,0,26016,0,69824,8164,1528,345,326,538414,169,1,5,117186,3997,120,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,0,0,0,0,0,0,0,0,0,0,269177,0,0,253804,0,0,7842,1,3,0
IN,18123,41019,0,0,0,37335,0,0,0,0,2,0,0,0,0,73,0,1984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,13960,0,41340,6322,2648,696,79,768692,18330,31,265,178367,406,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41019,0,0,39319,0,0,2057,0,0,0
IN,18125,155334,0,0,22,144599,0,0,0,1,34,0,0,0,0,557,0,15039,0,0,0,0,0,0,0,0,0,514,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,25635,0,47369,5422,3899,2018,1394,407994,25299,2,21,140768,924,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,155771,0,22,159640,0,0,16033,2,0,0
IN,18127,295973,0,0,0,215928,0,0,0,4,208,0,0,0,0,10182,0,132,8,0,0,0,0,0,0,0,0,5528,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,391,0,1,8,1311,0,0,0,0,4,0,0,0,0,0,0,0,8245,0,60214,101229,37305,15079,3135,162582,1074,172,24544,180143,82432,2553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,295973,0,0,216060,0,0,10314,0,0,0
IN,18129,376603,0,0,1114,219250,62,0,0,9,3,0,0,0,0,41,0,124043,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,1,0,34,0,27,0,0,0,0,0,0,0,0,0,0,0,0,57757,0,73025,12910,4012,2327,22,217901,246,0,34,95650,16506,3193,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,207,0,0,243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,376811,0,1114,343294,0,0,124291,0,58,0
IN,18131,538048,0,0,17,300974,9,0,0,1,45352,1,0,0,0,5399,0,1049,60,2,0,0,0,0,0,0,0,5074,0,0,0,70,937,0,0,0,0,0,0,0,0,0,8,0,0,2556,5,0,118,1125,0,0,0,0,1,0,0,0,0,0,0,0,2244,0,48921,24211,2585,836,1761,166310,600,3,93,92773,8510,907,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,538064,0,17,302025,0,0,6462,2,8,0
IN,18133,300199,0,0,8,277727,412,0,0,0,12,0,0,0,0,3440,0,8998,0,6,0,0,0,0,0,0,0,5250,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,246,0,0,0,0,0,0,0,0,0,0,0,0,9741,0,65587,14077,3395,1412,1710,471392,293,8,33,224233,198,213,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,300199,0,8,286725,0,0,12438,6,3,0
IN,18135,427598,0,0,0,527225,0,0,3,0,449,0,2,0,0,30519,0,1028,0,62,0,18,0,0,0,0,0,8092,0,0,0,391,0,0,0,0,0,0,0,0,0,0,115,0,0,0,2,1,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,2707,0,72126,13065,3017,1213,417,100175,6,0,226,114472,286,358,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,427601,0,0,528254,2,0,31549,62,0,0
IN,18137,191353,0,0,6,215924,0,0,15,0,258,0,1,0,0,2542,0,5935,0,0,0,0,0,0,0,0,0,1245,0,0,0,33,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,64,0,0,0,0,1,0,0,0,0,0,0,0,8328,0,48505,8644,3582,1474,1806,574593,7997,9,2954,213625,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191377,0,6,221859,1,0,8501,0,0,0
IN,18139,478495,0,0,0,444050,0,0,3,0,14,0,0,0,0,7071,0,8529,0,1,0,0,0,0,0,0,0,6713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95,0,0,0,27,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1663,0,55579,7636,2021,587,191,82325,14,0,76,80470,126,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478524,0,1,452579,0,0,15630,1,0,0
IN,18141,328101,0,0,20,215113,0,0,0,0,603,0,0,0,1,13150,0,367,7,1,0,0,0,0,0,0,0,15506,0,0,0,1190,103,24,0,0,0,0,0,0,0,0,1,0,0,4301,11,77,0,1551,0,0,2,2,0,0,0,0,0,0,0,0,10874,0,182861,146235,55530,23319,2624,158960,2224,71,3556,122924,35332,2536,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,328101,0,20,215480,0,0,13517,1,12,0
IN,18143,56362,0,0,0,70632,0,0,0,0,6,0,0,0,0,217,0,929,0,3,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,8976,0,29220,6038,2549,942,513,249362,5903,2,48,120632,14,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0,0,0,0,0,2,58020,0,0,73221,2,0,1146,3,0,0
IN,18145,441639,0,0,0,421194,0,0,0,0,822,0,0,0,0,4914,0,12517,0,4,0,0,0,0,0,0,0,2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,1,8,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,4558,0,64546,18430,7603,2735,649,95608,60,0,44,109734,351,163,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,441640,0,0,433712,0,0,17431,4,0,0
IN,18147,231743,0,0,0,247083,0,0,0,8,15,0,0,0,0,921,0,15538,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,231,0,5,0,0,0,0,0,0,0,0,0,0,12935,0,68139,6668,2554,1368,124,348319,3655,0,11,211816,2293,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,231743,0,0,262623,2,0,16459,0,0,0
IN,18149,281573,0,0,54,125442,0,0,0,6,5269,0,2,0,0,6445,0,333,18,1,0,0,0,0,0,0,0,5394,0,0,0,59,967,0,0,0,0,0,0,0,0,0,1,0,0,14343,0,0,0,5082,0,0,0,0,29,0,0,0,0,0,0,0,9554,0,44343,21900,2902,834,495,203811,2189,1,433,140846,22545,3824,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,281592,0,54,125775,2,0,6797,1,1,0
IN,18151,167472,0,0,25,132823,0,0,0,0,0,0,0,0,0,16422,0,8,0,9,0,0,0,0,0,0,0,17024,2,0,0,11,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,189,0,0,1,1,0,0,0,0,0,0,0,0,42586,0,56890,28675,8647,3338,249,51025,1065,58,1065,222582,175111,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167473,0,25,132831,0,0,16431,9,0,0
IN,18153,305590,0,0,2,293020,0,0,0,83,581,0,0,0,0,3614,0,16734,0,0,0,0,0,0,0,0,0,1163,0,0,0,0,1874,21,0,0,158,894,0,0,0,0,0,0,0,3,5,1,1,1741,0,1,0,0,0,0,0,0,0,0,0,0,49490,0,71612,11267,3067,866,3962,328954,7403,2,168,197746,4335,1674,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,17,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0,0,0,0,0,305842,0,2,309790,0,0,20578,14,15,0
IN,18155,18282,0,0,0,23015,0,0,208,0,19,0,0,0,0,197,0,266,9,1,44,0,0,0,0,0,0,546,0,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9733,0,29863,1901,780,230,837,361390,19375,38,2651,173642,18,11,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18284,0,0,23281,0,0,465,1,0,0
IN,18157,457925,0,0,0,387267,0,0,0,30,1073,0,0,0,0,13951,0,1864,9,1,0,0,0,0,0,0,0,5469,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2,16,143,20,382,0,0,0,0,0,0,0,0,0,0,0,0,12798,0,95214,64676,23670,12507,1074,204814,100,0,9,162348,1752,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,457956,0,0,389151,0,0,15826,1,1,0
IN,18159,312985,0,0,0,329917,0,0,0,0,244,0,0,0,0,5025,0,464,0,0,0,0,0,0,0,0,0,915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,523,0,0,2,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,366,0,37785,8443,2364,973,112,19679,2,0,368,29204,208,60,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,107,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,312988,0,0,330383,0,0,5490,0,19,0
IN,18161,148654,0,0,0,127096,0,0,0,0,15,0,0,0,0,1240,0,145,0,0,2,0,0,0,0,0,0,1923,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,10999,0,26750,3224,614,193,17,101656,377,96,24,52042,29,232,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,148671,0,0,127242,0,0,1401,0,0,0
IN,18163,102546,0,0,105,123917,0,0,0,3,0,0,0,0,0,1003,0,29785,1,0,1,0,0,0,0,0,0,389,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,1,16,0,113,0,3,0,0,0,0,0,0,0,0,0,0,8564,0,73122,56139,29430,11847,133,162082,1528,0,2,75087,1269,707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102572,0,105,153702,0,0,30814,0,1,0
IN,18165,211056,0,0,174,158429,0,0,0,7,16,0,0,0,0,3423,0,580,0,2,0,0,0,0,0,0,0,6646,0,0,0,0,79,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,21722,0,36643,20338,2950,596,1814,184789,288,0,4,92172,4000,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,211406,0,174,159349,0,0,4013,2,0,0
IN,18167,189091,0,0,154,246376,0,0,0,71,1463,0,0,0,0,3904,0,4349,0,0,0,0,0,0,0,0,0,3601,0,0,0,0,20,1,0,0,5,18,0,0,0,0,0,0,0,2,7,8,0,2704,0,0,0,0,0,0,0,0,0,0,0,0,52579,0,97088,44882,15429,6288,2954,342925,2738,11,19,156139,6345,838,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,352,0,0,3,0,0,0,0,0,0,0,0,0,0,3,712,0,0,0,0,0,0,0,0,0,0,190155,0,154,251440,0,0,8605,3,2,0
IN,18169,331340,0,0,0,429480,10,0,0,0,535,0,0,0,4,24028,0,457,0,18,0,0,0,0,0,0,0,12475,0,0,0,0,2,0,0,0,115,0,0,0,0,0,331,0,0,2,6,0,0,206,0,0,1,1,0,0,0,0,0,0,0,0,25823,0,68889,15990,3716,1713,1049,176790,282,0,3487,111862,854,2126,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,331340,0,0,429937,0,0,24485,18,12,0
IN,18171,413162,0,0,0,289075,0,0,0,0,19,0,0,0,0,13615,0,181,0,76,0,0,0,0,0,0,0,5346,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,3,6,1,0,153,0,0,0,0,0,0,0,0,0,0,0,0,7466,0,33756,19644,988,308,390,166445,46,0,7,102369,1183,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,413439,0,0,289529,0,0,13800,76,0,0
IN,18173,156208,0,0,31,144738,0,0,0,0,35,0,0,0,0,2470,0,18170,0,0,0,0,0,0,0,0,0,1589,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0,34472,0,73975,21523,8271,3559,286,400988,21104,0,16,230716,2308,3661,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,156242,0,31,162994,86,0,20674,0,0,0
IN,18175,198111,0,0,1,174721,0,0,0,0,652,0,0,0,0,900,0,4114,0,0,0,0,0,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,8084,0,65782,3423,1922,671,165,650176,5621,16,2371,367523,5,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,1,5,0,0,0,76,0,0,0,0,0,0,0,0,0,64,198483,0,2,178975,69,0,5306,0,0,0
