FIPS,Year,ERSCode,ASDCode,insect_planted,pland_crops,SDI,largefarm_planted,mna_crops,natural_crops_ed,msidi,soysmallgrain_planted,corn_planted,fruitveg_planted,forest_crops_ed,shrubgrass_crops_ed
20095,1997,4,20060,0.09272673597302566,NA,NA,1.0713311764060922,NA,NA,NA,2.6107638190571594,-0.7954776395229856,-0.33543048354791355,NA,NA
20097,2017,4,20060,0.2108243576744275,0.6436645796671939,1.0171122565675152,1.6497799192058378,0.9618622850352054,0.6149648065282065,-0.7044939025828351,1.603040160766199,0.17868561450371756,-0.33543048354791355,-0.6389321881523264,2.3692680594515156
20097,2012,4,20060,0.11258088081820079,0.5858043122341319,0.7859145880000302,0.48744956564818065,0.9102887488585856,0.562645872126067,-0.7551858562192542,0.8770513264757311,-0.30027386597604405,-0.33543048354791355,-0.6389321881523264,2.270698201119982
20097,2007,4,20060,0.13054368029739777,0.5713868641296156,0.802018226323174,0.359078854532037,0.8613648132482595,0.5572982044369127,-0.7710819608776941,0.6615703426122931,-0.26199750560494783,-0.33543048354791355,-0.6393494625575886,2.260241659305666
20097,2002,4,20060,0.20905020813161532,0.5865002765396132,NA,1.397085801786049,0.7946808590477037,0.6565332749573036,-0.7582289839177555,1.5023992865127898,0.21042712136008568,-0.33543048354791355,-0.6392302412989422,2.4524564518377594
20097,1997,4,20060,0.23663912814202848,NA,NA,1.319007162674862,NA,NA,NA,1.9466939439202726,0.12488297486753179,-0.33543048354791355,NA,NA
20099,2017,4,20090,0.42578065551543326,0.2941603649055876,0.6578279867617689,1.245017389431778,-0.27062185781605264,-0.3438130492831425,-0.08278418943157041,1.943552270903664,0.4826397896655385,-0.2990026944837335,-8.325351975243631e-4,-0.3711601121549255
20099,2012,4,20090,0.2457668757033194,0.2656928080616213,0.42373919491042045,0.9647846870658225,-0.29344056698962645,-0.3611204692773852,-0.10815983511919129,2.0049136416076814,0.4000534899460409,-0.30174908784919113,-0.02536527000751297,-0.37299852566922814
20099,2007,4,20090,0.140885676497204,0.197063780935738,0.6169773610184506,0.3039320846810009,-0.30795203369446417,-0.3899524495531689,-0.18114022461733434,0.7369391688712028,-0.05815977569698638,-0.14639213088399664,-0.05844273966288534,-0.38738610969420506
20099,2002,4,20090,0.04040562803071317,0.10275030400868428,NA,0.7600750481320011,-0.34256031583708735,-0.43137912785092225,-0.29479157063303496,1.5555538811008887,-0.5290806628761797,-0.2606808733085226,-0.10657362890914857,-0.4008145214508501
20099,1997,4,20090,0.01057700683150206,NA,NA,0.6241792756786968,NA,NA,NA,1.7558366546114654,-0.8324499074370084,-0.30331155285871364,NA,NA
20101,2017,4,20020,0.039275803853841225,1.460574230969122,0.6773917112700307,0.17660757246473843,3.047023816599637,0.1780495488770098,-0.598977011455782,0.028165055458361316,-0.5474075813148847,-0.33543048354791355,-0.6115763605149398,1.4628076908925558
20101,2012,4,20020,0.0451355844024008,1.4343567451778887,0.32342656500665307,1.5900333065360677,2.763262335726338,0.18051147803145742,-0.5731165991326785,2.3438175757647226,-0.4306081530736545,-0.33543048354791355,-0.6133777077988478,1.4790561200210377
20101,2007,4,20020,0.12115184994301725,1.3974722059247269,0.5032909260529539,1.6373372695597748,2.5959548832452133,0.17001588532039139,-0.5365536293977997,1.9701582138841904,-0.46735215794889734,-0.33543048354791355,-0.6141582916218747,1.466761954618514
20101,2002,4,20020,0.024161867232494694,1.401534615650259,NA,-0.03543672047545616,2.469181014176318,0.2259923797794104,-0.5451084155460363,0.4626657223495653,-0.7975583930318676,-0.33543048354791355,-0.6150589652638289,1.5788473573233952
20101,1997,4,20020,0.03795819753614617,NA,NA,0.24271359151619337,NA,NA,NA,0.9756567739648074,-0.6905794713869645,-0.33543048354791355,NA,NA
20103,2017,4,20070,0.2064881706128324,-0.0879335072911887,0.4287210250924264,0.21874311054582327,-0.39244961160993397,0.08745823838115992,0.4910960362806832,0.4989004930436151,0.3141852920908308,-0.31917573407793626,0.6632958506819723,-0.37957937475262
20103,2012,4,20070,0.12308155281372254,-0.11516965823726014,-0.45612136205815873,0.1147812411035844,-0.3994433627622369,0.03146778240066376,0.474634522854963,0.6299575247070744,0.039295354065951034,-0.2970198250500694,0.5910749753695133,-0.38341898879220476
20103,2007,4,20070,0.04947117378681045,-0.13879483813240479,0.3099454210960746,-0.11001438901157072,-0.40083245292061015,0.009547260995812483,0.43027748362185186,0.5361258417904435,0.04676626568857518,-0.3228537414772215,0.5480863591120974,-0.386757783609235
20103,2002,4,20070,0.1142081032227138,-0.17869056212463733,NA,-0.11516307392397457,-0.4135774926453955,-0.018132769954627256,0.37109108245354044,0.5010310343902376,0.29670638312762415,-0.32171587788041306,0.49227086924706304,-0.39660722831947426
20103,1997,4,20070,0.05373632142967439,NA,NA,0.040932232497430644,NA,NA,NA,0.7381121173246835,0.27271582964518554,-0.30798195597866357,NA,NA
20105,2017,4,20050,0.07007197019682682,0.8458277672705952,0.5472650295935302,0.7128910544637381,0.4868921449312995,1.8178929982812846,-0.4669244451594832,1.3645786112380145,-0.680760618115347,-0.33543048354791355,0.5055674305199183,3.3310746187723357
20105,2012,4,20050,0.04257588267673194,0.8310531836087659,0.46474003651753387,0.95749219083574455,0.4607907145249919,1.7759339501168028,-0.46377583989004334,1.6690024269456687,-0.7849080998395739,-0.33543048354791355,0.5035614658349183,3.2558278828212934
20105,2007,4,20050,0.061759432046830584,0.8199446811608014,0.05036982076497573,0.9597320280414551,0.4507751157173216,1.7655595616133102,-0.47463853770538905,1.6047117116202898,-0.9043575374769435,-0.33543048354791355,0.5060464668626049,3.2298733154899195
20105,2002,4,20050,0.029488209441897832,0.8143711348266774,NA,0.6333034892075232,0.42499973611060177,1.7978456923830763,-0.47360437012635337,1.26663636153029,-0.8447352552061251,-0.3349567830965931,0.5037710442348438,3.297412548711341
20105,1997,4,20050,0.05313814032989438,NA,NA,0.558250006726573,NA,NA,NA,1.2898213233396614,-0.8834818342762107,-0.33543048354791355,NA,NA
20107,2017,4,20080,0.23201460979037283,-0.02486747827220847,0.13851702573970046,0.7210714790897306,-0.3204075524368438,-0.2146350037368064,0.405869966246685,1.47206582843804,-0.22501317073489496,-0.33257422477448,0.2448348490800546,-0.49075506309315126
20107,2012,4,20080,0.1171787922160977,-0.09652645795024192,-0.46247093061997174,0.7100530837758527,-0.35013368829081043,-0.2854103016291349,0.34251202568134387,1.3872819938662375,-0.09646978295743451,-0.32944729644471593,0.14828218747494348,-0.496832883548072
20107,2007,4,20080,0.07219445441118798,-0.15446280855830866,0.20974162636386523,0.13820705216755605,-0.3761320721003481,-0.33282483316091904,0.2586040553945605,0.9478730705890509,-0.5324545274834012,-0.32756808296100454,0.0688428778328863,-0.5005229888242738
20107,2002,4,20080,0.05047336850473368,-0.21603669318782406,NA,0.2586570236497681,-0.4161465029819234,-0.3644121660484302,0.16151367646049294,0.9930230378423885,-0.42297075602099676,-0.32383956037047007,0.02297764428783727,-0.5090753504644123
20107,1997,4,20080,0.023257021232414472,NA,NA,0.28169991417217133,NA,NA,NA,1.1960823227330746,-0.5166645448208579,-0.3129676481479952,NA,NA
20109,2017,4,20020,0.08395362089480848,1.1088836010352885,0.753126039844779,0.6640969220698689,3.031565506063982,0.15832802946826594,-0.6075331963458981,0.17125335365125807,0.5501707970628493,-0.33543048354791355,-0.6338340949733217,1.5059104006966348
20109,2012,4,20020,0.09832306148774544,1.0934273049474714,0.5847199413319273,1.5827385084292616,2.930127923551314,0.1505432332453814,-0.6164981433461054,1.5510819005623957,0.7683568553215908,-0.33543048354791355,-0.6338943148894638,1.4906961927207296
20109,2007,4,20020,0.057319179271199026,1.0844086643980468,0.6110673178323968,0.3791939063544072,2.9886709025483436,0.13621128725794035,-0.6155998402282509,0.45837220581336263,-0.06564536065429541,-0.33543048354791355,-0.6337538017517987,1.462719355305321
20109,2002,4,20020,0.00671560470007856,1.0882357262809543,NA,-0.1527410462894706,2.950181321720154,0.16133551036200353,-0.6174152455548143,0.41479734982626393,-0.7481984929173684,-0.33543048354791355,-0.634034828027129,1.5115105751964548
20109,1997,4,20020,0.0918380428395919,NA,NA,1.3733648610042277,NA,NA,NA,2.454766969955145,-0.23779283999459552,-0.33543048354791355,NA,NA
20111,2017,4,20080,0.22646598608148613,0.028772011629902092,0.06739566580444539,0.8175687265787928,-0.29632521353065083,0.5257927816140371,0.1305561368309187,1.1565346013569033,-0.01756002351014844,-0.33370555253713297,0.09090209042294793,1.101698941563233
20111,2012,4,20080,0.06450209918074257,0.009842356451654,-0.060016360244911214,0.866399569287292,-0.31375518801590374,0.5173310536629144,0.10847789146551157,1.3419014748526994,-0.12507669572247276,-0.3324943715744798,0.07910959904279667,1.1044681505110272
20111,2007,4,20080,0.0842075939786393,-0.0014117337058723103,0.39302826458043577,0.6775950953653508,-0.32090888992773575,0.5241317757569648,0.10000029721910468,1.1841734925005698,-0.2876467307090439,-0.3330068918529443,0.0711801651837295,1.135477204552808
20111,2002,4,20080,0.054592638445788294,-0.0498224308750759,NA,0.5181178966745307,-0.3527310964629862,0.5797127925025792,0.03824015504373545,0.9841189246832304,-0.19110344525966352,-0.3335212458448722,0.05122950627549946,1.2424112731522385
20111,1997,4,20080,0.05004512135269066,NA,NA,0.45607209788049125,NA,NA,NA,0.8609390357998062,-0.313190148943806,-0.33379058237812437,NA,NA
20113,2017,4,20050,0.13572480159117056,1.636925591479204,0.36896299707697616,1.1303075040664434,0.9369041119122118,1.5934318784368653,-0.7655031379512441,2.436289410763264,-0.15891424861350964,-0.33516172068362543,0.4000067922812281,3.0169929227848353
20113,2012,4,20050,0.13101292399570755,1.6358818488533,0.07685704697931248,0.9575732494732535,0.9996968515806355,1.5914212855279393,-0.7691690041841733,2.4686301217915436,-0.32418790955800797,-0.3351351011125526,0.3977768661591735,3.0157009695691817
20113,2007,4,20050,0.08267158872067021,1.6378576096110218,-0.07970520490218783,0.6529697629033107,1.0244450185976546,1.5869418027970226,-0.769774516435283,1.842117531182718,-0.5530220459628484,-0.33526029473422053,0.3967937804494505,3.0127438322089066
20113,2002,4,20050,0.0481824141458201,1.633503292194,NA,0.8141638299077174,0.9969550373682335,1.6321505757050851,-0.7708572421157276,1.8612014011138058,-0.6050963255175387,-0.33509808208411324,0.3992874612741137,3.0949981869388767
20113,1997,4,20050,0.08662031059358676,NA,NA,0.5542218622819547,NA,NA,NA,2.0352623663923697,-0.6878908967098644,-0.33512175760172824,NA,NA
20115,2017,4,20050,0.22586161013345896,1.0311212866343407,0.7439174214811669,1.1573178086073723,0.2547155067622276,2.5338027035680883,-0.22618758337583714,1.8038918917460471,0.1774620936661704,-0.33543048354791355,0.41065690868303445,4.826722880511278
20115,2012,4,20050,0.1455063262975214,1.0201340312691776,0.5462149558550686,1.005524789893274,0.24616271572070225,2.517179849423645,-0.22849888932323997,1.8440829225970625,-0.13323956085850702,-0.33543048354791355,0.40687057840812524,4.798674512527115
20115,2007,4,20050,0.128114960493184,1.022754869879873,0.7139855645421292,0.8658841870574894,0.25362116468935164,2.5273054458568085,-0.2296268161245835,1.5432641726834528,-0.5337079532761623,-0.33543048354791355,0.41029196118665773,4.81571655889724
20115,2002,4,20050,0.11633907400474229,1.0162208191807132,NA,0.8769886133459239,0.23809610243935747,2.6004628800864165,-0.22810487927749828,1.3025237541774133,-0.6011141415060167,-0.3315524948699879,0.4080794669898733,4.960410087212813
20115,1997,4,20050,0.09007323496056333,NA,NA,0.7038121161161174,NA,NA,NA,1.2434417848880723,-0.7877154406773088,-0.3345313167893743,NA,NA
20117,2017,4,20070,0.08800282128502816,1.3502803421998286,0.1733822301891358,1.2077457303393508,0.40757527986020897,3.370769095467144,-0.31521259283681924,1.3332351143719485,1.107402027159993,-0.33498158686066676,1.7963744770541077,4.703945982526441
20117,2012,4,20070,0.22858473310061575,1.321143280390266,0.23464787663167425,1.028891365111053,0.3774255662106442,3.3107554436820106,-0.2905207205625951,1.5922323976534412,0.7158931090054893,-0.33529615982143407,1.7701263677628396,4.625073709586826
20117,2007,4,20070,0.06004425351470289,1.295746540096819,0.5836647701504528,0.9280444952971155,0.3504620585392369,3.267943344989666,-0.2681316125853659,1.7098126691013202,0.2440230721656315,-0.33543048354791355,1.752324550704769,4.588631453437466
20117,2002,4,20070,0.0697039935723658,1.2784477351051404,NA,0.7559444709788259,0.30034332829795785,3.3452618181966187,-0.25453881307078,1.3342912933132585,-0.013319281223370583,-0.33543048354791355,1.7447635638897818,4.726636443902457
20117,1997,4,20070,0.04654702041560591,NA,NA,0.6637034468840645,NA,NA,NA,1.4376177227484166,-0.49540092786828255,-0.33543048354791355,NA,NA
20119,2017,4,20030,0.5091176012424296,0.8077102333704408,0.8027490015448244,1.6584873642015416,1.8239251092576267,-0.034086411163912714,-0.2761448183113104,1.2388277830286798,1.075066354411955,-0.33543048354791355,-0.5657694370796517,0.9460654584882567
20119,2012,4,20030,0.21714222433501157,0.7954015429918594,0.7215442384283294,0.6488545723670286,1.7982068390888815,-0.030339035341368625,-0.2957411858196425,0.4332564302833611,0.584441398540781,-0.33543048354791355,-0.5701956929334097,0.9557422919731308
20119,2007,4,20030,0.3216638199192011,0.7955772849306946,0.8193632767296799,1.6735446671528962,1.7144890287361285,-0.02118783496312675,-0.30195322851966744,1.0909861395178782,1.1093233599294747,-0.33543048354791355,-0.5645582725425536,0.9747268154311942
20119,2002,4,20030,0.331221813821329,0.8179492248672062,NA,1.5873725488562542,1.6912077090361055,0.02737869879499051,-0.30303913089833556,0.7272257660916694,1.4063342864808694,-0.33543048354791355,-0.5655492253456338,1.067144530320795
20119,1997,4,20030,0.2991804189957798,NA,NA,1.4223941690574906,NA,NA,NA,1.383639190041261,0.9978293563149259,-0.33543048354791355,NA,NA
20121,2017,4,20080,0.2858445289250512,-0.12020283480880893,0.46489475432106986,0.5644134393660583,-0.4262435443407837,-0.38603655293440386,0.008623182064267189,0.8424436670719428,0.2555256600485184,-0.3106577879881951,9.127157672087583e-4,-0.5044623008801208
20121,2012,4,20080,0.14305945549993895,-0.16312845458493858,-0.23599653979822102,0.5338673995928144,-0.44533720926855497,-0.4055297801042424,-0.042600075904106936,0.8342990427820466,0.17334078788723212,-0.3094863649655269,-0.028308639692922462,-0.5081358844391699
20121,2007,4,20080,0.1301718694231667,-0.2120565277072378,0.5312093084269751,0.28128269813728635,-0.45212785288897256,-0.4340660191682545,-0.12184945865495797,0.6756876681631157,-0.08569184590186339,-0.29807072075405155,-0.0661729312750642,-0.5127054639882309
20121,2002,4,20080,0.0621668337995461,-0.2437443696262269,NA,0.2079439897547391,-0.46193670599329484,-0.4531670749039069,-0.18720870666752856,0.6788657269324038,-0.16586634176765191,-0.3125489229008722,-0.09318678356983333,-0.5150798533617625
20121,1997,4,20080,0.058453060421176935,NA,NA,0.1787450206379487,NA,NA,NA,0.9508630167627548,-0.28118808416235797,-0.32359347282121464,NA,NA
20123,2017,4,20040,0.07387997937696733,1.5342907203563394,0.5031668309591426,1.448523173993539,0.8536691207673623,1.4498968880135426,-0.6370753956928297,1.8441325492348586,-0.2889252134464724,-0.33543048354791355,0.22337679297056137,2.952591220814767
20123,2012,4,20040,0.06888171508981045,1.520450629388771,0.2926685701500811,1.4005715048427072,0.8511026767612759,1.363154799337201,-0.6157399630813751,2.0836877641866707,-0.5617461207748975,-0.33529772665361157,0.20661964141907144,2.8177626244003657
20123,2007,4,20040,0.07132759587520861,1.4991308509244003,-0.2594654920082807,1.4249060559311568,0.8285469709929856,1.4734936123982278,-0.6098117220002869,2.0697649397487305,-0.7714669409340859,-0.33543048354791355,0.25845632451516387,2.9245157104139485
20123,2002,4,20040,0.042024804449335276,1.490334900802128,NA,1.1428752853094204,0.8113786318668847,1.494800678683036,-0.5995204879503991,1.4770340355596652,-0.7923623240232308,-0.33403921711813334,0.2543744542654419,2.9712959783985577
20123,1997,4,20040,0.03098596276314575,NA,NA,1.0708225657624204,NA,NA,NA,1.6322917216968862,-0.8179507879085676,-0.3346454965754678,NA,NA
20125,2017,4,20090,0.3052838565158779,0.027181708834867244,0.5690921054770315,1.2868177700904504,-0.2378760977963307,-0.08064678509183341,0.5735570733682497,1.9940336858786116,0.37270565778919207,-0.32405103283339176,0.11104600977627338,0.08556399557288116
20125,2012,4,20090,0.14290409642818766,0.0010938737328726315,0.38660368610116325,0.9567638234219696,-0.2633382674267098,-0.10821652833757608,0.5480367604705556,1.968133615389595,0.3493163808126578,-0.31705658525630337,0.07817901168898979,0.07514445316222929
20125,2007,4,20090,0.1069194669212024,-0.035684364489848595,0.7709961064336669,0.13084027957504854,-0.2874945524361843,-0.1364878967856805,0.5049996735405688,0.4726391826477279,0.0795858393142281,-0.3183965899189548,0.047353649939103716,0.05246191083750229
20125,2002,4,20090,0.06092831727501699,-0.07523885527454728,NA,0.8880088435766852,-0.32386317042663254,-0.17016590649904276,0.45216969631734977,1.2235217725114638,-0.04778061475306506,-0.3146582430938018,0.01806788280430428,0.027535159378173413
20125,1997,4,20090,0.022055481403989757,NA,NA,0.6470795806689708,NA,NA,NA,1.5568793878874307,-0.6172664163264036,-0.3253779417218278,NA,NA
20127,2017,4,20080,0.1689378238341969,0.13153404325876764,0.8046857128616072,0.9089694801143691,-0.21554305358515788,1.9554755129659067,-0.55047423184252,1.326657347236633,-0.12130464475333816,-0.33543048354791355,0.13247414136285274,4.034152782311173
20127,2012,4,20080,0.11062617152105798,0.12428804246644448,0.6418188744275589,0.8451932360000516,-0.22630725988041095,1.9425636834870301,-0.5734736326597691,1.5410126119845096,-0.2246609735069802,-0.33543048354791355,0.12559686702855985,4.017052981692303
20127,2007,4,20080,0.07786073334602342,0.1469998379326155,0.9720831378732777,0.983602795115771,-0.21874386747054048,2.024236735042765,-0.5346301541653488,1.4965333530984537,-0.24248027006425543,-0.33543048354791355,0.1433786484154255,4.154444872131114
20127,2002,4,20080,0.04177336747759283,0.1436414757022175,NA,0.6914379673877463,-0.2405588142110266,2.1157846621023153,-0.5430276533434482,1.072302052406288,-0.5216403617122064,-0.33426368396109096,0.13814324588166177,4.337572237977875
20127,1997,4,20080,0.03245442150515203,NA,NA,0.7654669825702084,NA,NA,NA,1.0046282616086835,-0.6997452043995458,-0.33543048354791355,NA,NA
20129,2017,4,20030,0.1558383731178959,1.0889364092093552,0.6838863648850932,0.11457551543037585,2.2604285855988087,0.21756640714891012,-0.06281662069507064,-0.07702143066020835,-0.35907541849796015,-0.33543048354791355,-0.6222144751779736,1.590407792157373
20129,2012,4,20030,0.22933794893985288,1.0560870572088803,0.4496272333706819,1.7720271269431844,2.1610323675324397,0.2176392003540522,-0.04958446035330814,2.2179755561243866,-0.087884948805762,-0.33543048354791355,-0.6228638206551448,1.5891708541609373
20129,2007,4,20030,0.17753101747333902,0.9984433458026789,0.7682467842847619,0.2565439898706025,2.0624127766302083,0.21474567044965479,0.016685418355543907,-0.010568459426629727,-0.3155712039239063,-0.33543048354791355,-0.6219488338464034,1.5880045983357265
20129,2002,4,20030,0.047178870668611685,0.9752451119383794,NA,-0.3206091060127637,2.186283704882644,0.20948636137813992,0.032401812657368405,-0.29609932955334234,-0.601870529111413,-0.33543048354791355,-0.6228933363586525,1.5840110556615201
20129,1997,4,20030,0.18944430714703347,NA,NA,1.7445193109176522,NA,NA,NA,1.7832564525781733,-0.37945912813554755,-0.33543048354791355,NA,NA
20131,2017,4,20070,0.1545420494069384,1.3179352443040884,-0.009292665139605407,0.9603612336559014,0.4691728564950125,2.5218945933643266,-0.08002458360362893,1.037104644393506,1.3489839553895755,-0.33543048354791355,1.1397824822981069,3.8977661929601735
20131,2012,4,20070,0.1440260083687215,1.2174813031686176,-0.1469347831448266,0.5312523619916971,0.3350040252812246,2.4152005151790923,0.03250714102917396,0.9676069271489951,1.2131437584177442,-0.3343779871965493,1.0514579594162223,3.7997381084193953
20131,2007,4,20070,0.1034862304537016,1.1178867133720118,0.31380037624090756,0.4290507465732468,0.23865544539843814,2.3485815027938286,0.13113125597515465,0.9763775793727277,0.9603207958332494,-0.33543048354791355,0.9959474078157451,3.738088616308125
20131,2002,4,20070,0.07629131410739529,1.0404604445508492,NA,0.23564325308812745,0.16658794458694648,2.4399119298871574,0.1908647206339234,0.7192338061280396,0.8139097295754716,-0.3348179383636081,0.9694380421785241,3.9497818285782533
20131,1997,4,20070,0.06160485548735407,NA,NA,0.09087236904796192,NA,NA,NA,0.6406519878959928,-0.16760117904849636,-0.3349565245042489,NA,NA
20133,2017,4,20090,0.504956097917161,0.20370394178685017,0.6873117482890881,1.1734128640055284,-0.2899912338946966,-0.15993850090815975,0.01072222737737217,1.6627606336366043,0.6616160308630186,-0.32597637741737623,0.16777913095597743,-0.37725927650362456
20133,2012,4,20090,0.21989615656394973,0.17801808801915123,0.34939783294239735,0.9506648632243556,-0.3047502662159499,-0.18563973996620403,-0.023241625064448858,1.6194290088883327,0.37697361021057224,-0.29865938013776544,0.14399701010025717,-0.39156491452292935
20133,2007,4,20090,0.09418782460152365,0.13804347634781167,0.6747352078559011,0.3750004283209553,-0.3201543926805696,-0.2058568086646656,-0.08542379563955327,0.7503639244281688,0.05949822661438986,-0.31865228033637,0.11591827786965218,-0.39810850289138106
20133,2002,4,20090,0.07211257420074126,0.08145669342303333,NA,0.7631662973449495,-0.3478189600898678,-0.24868446109140666,-0.16703018278915102,1.6798908758093143,-0.3168836937111986,-0.2445752765295575,0.07140689160878728,-0.41516696084500015
20133,1997,4,20090,0.04415782376736824,NA,NA,0.31256371142032413,NA,NA,NA,1.185044941091656,-0.6600938236682135,-0.2617947856599948,NA,NA
20135,2017,4,20020,0.031677775760562285,0.951021227757143,0.5307349773531369,1.4909994106861562,0.8350246062048352,0.9347194870777101,-0.44822591452171273,1.4596054726179066,-0.41044602537775204,-0.33543048354791355,-0.639401533113779,2.9033111867884833
20135,2012,4,20020,0.015562385904910726,0.9328495502954914,0.4039468429702157,-0.0035073718397091555,0.8128250306894619,0.9369807053319604,-0.5084636225195505,0.41512183987876305,-0.8667090232172937,-0.33543048354791355,-0.6397221849003277,2.921068291187875
20135,2007,4,20020,0.034505684999353976,0.9311265968566869,0.3404484260763273,0.0603145915886018,0.7862367434756854,0.9505974403930743,-0.5137445755920765,0.5623269895086801,-0.8372459025149032,-0.33543048354791355,-0.6396420219536906,2.9473680025685964
20135,2002,4,20020,0.010473630077699365,0.9779185122365424,NA,1.1453691817672422,0.8167386623677638,1.0655735926105565,-0.5145431017892286,2.1446146352946784,-0.7969127339966388,-0.33543048354791355,-0.6396420219536906,3.1721873419171134
20135,1997,4,20020,0.13215890042105355,NA,NA,1.0714386482586828,NA,NA,NA,2.8731818013353263,-0.8487072223237127,-0.33446022367599554,NA,NA
20137,2017,4,20010,0.11210705902282023,0.9073540781990183,0.7409974174051811,1.715347791215527,0.3300252706616823,2.099101990248003,-0.517202849880269,0.5195940030797515,2.192714860330658,-0.33543048354791355,-0.627993047874786,4.7938584917995595
20137,2012,4,20010,0.046147001575678935,0.8799063565454965,0.8872036194901152,0.7238151600780626,0.2861182097856097,2.0761583026550987,-0.5222185268929675,0.432189466606337,0.6245841592148307,-0.33543048354791355,-0.6275760355896224,4.758847619573945
20137,2007,4,20010,0.0363622600479646,0.8435036860365841,0.8885966006443788,0.7140529829321494,0.2405397503046539,2.064996508690984,-0.5350539480881672,0.4646833795338907,0.4754406286560903,-0.33543048354791355,-0.6275515054552011,4.743750649503504
20137,2002,4,20010,0.030878478819616497,0.83504898855259,NA,0.10419410201835368,0.23047732611311383,2.095593133608877,-0.5326265838645904,0.4382795272861509,-0.41091490614148996,-0.33543048354791355,-0.6276250958584652,4.815299713884038
20137,1997,4,20010,0.03251610811686996,NA,NA,0.44078520938750093,NA,NA,NA,0.8714301060838382,-0.2695956621745357,-0.33543048354791355,NA,NA
20139,2017,4,20080,0.14359026082746656,0.11492097019019366,0.14070314078816437,0.9122717420344999,-0.3756916199796358,0.7419507074440804,0.850839237222685,1.1290628508889786,0.17614085896350243,-0.3336510676924387,0.3503138014205205,1.4090336965765187
20139,2012,4,20080,0.10082283011735182,0.08037079522575291,-0.2358197394613629,0.9575951339628236,-0.38699417301376404,0.6825269899445339,0.8482837855427738,1.1678475368274264,0.35022380314862717,-0.33543048354791355,0.31364889919127004,1.3395811983932744
20139,2007,4,20080,0.04788580352042929,0.05378921081281665,0.3118338150369108,0.7004187031668885,-0.39305853828980036,0.6345663842464522,0.841571820061929,1.0368023397675228,0.04183437976533193,-0.33448496921567333,0.29643074360650956,1.2763794250465217
20139,2002,4,20080,0.03055717502580752,0.013295236299522208,NA,0.5884096865119814,-0.41073109988212586,0.6242702887531827,0.821831375923428,0.9736937656377022,-0.26259649205402164,-0.334626253634959,0.2600100705344898,1.276708410564232
20139,1997,4,20080,0.03920379615674453,NA,NA,0.47498235058021004,NA,NA,NA,0.9326217736321133,-0.4428514553194612,-0.3313584796606378,NA,NA
20141,2017,4,20040,0.06298804798664161,0.9059664365436536,0.7750036786224171,1.00958006720302,0.5495665744638634,1.5381329467687979,-0.4951069119842506,1.1206514147742765,-0.2415737437696179,-0.33543048354791355,-0.04098020732108607,3.4580791280147367
20141,2012,4,20040,0.0947044107022373,0.8929768003009991,0.5934304675254144,1.5348121559603483,0.5307916588211742,1.5017678714422016,-0.49002928003125745,2.120670885567844,-0.568079502808255,-0.33543048354791355,-0.04361066958683714,3.3924860241159513
20141,2007,4,20040,0.054818119260612676,0.8728565567418367,0.3248838330085302,0.8861385272553393,0.5181187682610272,1.5000716281577369,-0.5086435815413888,1.513658133967877,-0.7719479542552521,-0.33543048354791355,-0.039411583034170215,3.3787028036050617
20141,2002,4,20040,0.03342820762489701,0.7566792454613337,NA,0.581386010094925,0.49787697251974844,1.5227179639380473,-0.19848159020136802,1.1024276717632524,-0.7884154444048841,-0.33543048354791355,-0.04460010952166097,3.4281143488327808
20141,1997,4,20040,0.027726008982310348,NA,NA,0.48527493892700985,NA,NA,NA,1.1475931886231578,-0.7787982396901433,-0.33543048354791355,NA,NA
20143,2017,4,20040,0.08852714673195353,0.9195215032561698,0.5862574571100188,1.3945324761415359,0.5293788944986341,1.5951654058288025,-0.3695147925124276,2.0334443285036627,-0.4147433541914188,-0.33543048354791355,0.5487441435573518,2.8260180131413617
20143,2012,4,20040,0.07558065582945381,0.9003236310357439,0.3585587449741023,1.251556779824466,0.4979024010845383,1.5619809196825039,-0.3698267430346003,2.228765676609606,-0.6204166907253496,-0.33407045909205285,0.5460246685938647,2.766726446190887
20143,2007,4,20040,0.07630236447153955,0.8815625749023072,-0.09448950616176917,1.2450972769528805,0.5023626451462936,1.517446270589998,-0.3683715790165044,2.0423773438907586,-0.8274371263935337,-0.33428466812588353,0.545516634809477,2.6852855250205314
20143,2002,4,20040,0.06455329805373711,0.878365376599541,NA,0.9782651500728446,0.49615649830877473,1.5223106261383725,-0.37143391610347737,1.684563792918126,-0.8275714945954601,-0.33529076554114334,0.5424684321031507,2.6943027096140857
20143,1997,4,20040,0.024810556189473067,NA,NA,1.064301438991618,NA,NA,NA,2.18422083894531,-0.860856811524626,-0.33543048354791355,NA,NA
20145,2017,4,20060,0.12949102177264654,2.022693501970157,0.9281738148797769,0.6288847996710449,1.7896922514819493,0.838215564023231,-1.465511928620759,0.47667712073988955,-0.18062284975480622,-0.33543048354791355,-0.5832808206669756,2.52711068424214
20145,2012,4,20060,0.15133005225884483,1.991155117145822,0.8138808357003388,1.7222956742608537,1.6980010190879007,0.8071402168584825,-1.4120245489310346,1.707723347061336,0.02272366574594486,-0.33543048354791355,-0.5844516064077886,2.4660101697461343
20145,2007,4,20060,0.15673638766374737,1.9549711495705244,0.8158423501142241,0.7300287951532428,1.683417087305333,0.7622966422247062,-1.3505562713444559,0.8933437679226894,-0.4133591299804832,-0.3353479493143153,-0.5844230506580127,2.3817960862522
