FIPS,Year,countyarea,harvcrop,insecticides,cropfail,cropnotharv,totalplanted,totalag,largefarms,soy_smallgrains,corn,fruitveg,insect_planted,insect_ag,harv_county,largefarm_planted,largefarm_ag,soysmallgrain_planted,corn_planted,fruitveg_planted,planted_county,insect_harv,largefarm_harv,soysmallgrain_harv,corn_harv,fruitveg_harv
19141,1992,366805,309290,37926,211,14687,309501,323977,124396,147083,159109,9,0.1225391840414086,0.11706386564478342,0.8432000654298606,0.4019243879664363,0.3839655284171407,0.47522625128836415,0.5140823454528418,2.907906598040071e-5,0.8437753029538856,0.12262278120857448,0.4021985838533415,0.47555045426622267,0.5144330563548773,2.9098903941284877e-5
19141,1987,366805,269638,57224,0,51880,269638,321518,69810,137195,127052,3,0.21222527981961,0.17798070403523286,0.7350990308201906,0.25890267692239227,0.21712625731685317,0.5088118143585103,0.47119471291138487,1.1126028230442296e-5,0.7350990308201906,0.21222527981961,0.25890267692239227,0.5088118143585103,0.47119471291138487,1.1126028230442296e-5
19143,1992,255231,222804,28521,285,16365,223089,239169,104388,108867,112553,0,0.12784583731156623,0.11925040452567014,0.8729503861208082,0.4679208746285115,0.43646124706797285,0.4879980635531111,0.5045206173320962,0,0.8740670216392209,0.1280093714655033,0.4685194161684709,0.4886222868530188,0.5051659754762033,0
19143,1987,255231,178191,17138,0,33359,178191,211550,58325,94476,79495,0,0.09617769696561555,0.08101158118648073,0.6981557882859057,0.3273173168117357,0.27570314346490193,0.5301951277000522,0.4461224192018677,0,0.6981557882859057,0.09617769696561555,0.3273173168117357,0.5301951277000522,0.4461224192018677,0
19145,1992,342310,208542,15742,0,24598,208542,233140,90894,92651,101392,0,0.07548599322918165,0.06752166080466672,0.6092197131255295,0.4358546479845786,0.3898687483915244,0.4442798093429621,0.48619462746113495,0,0.6092197131255295,0.07548599322918165,0.4358546479845786,0.4442798093429621,0.48619462746113495,0
19145,1987,342310,202414,29675,673,37565,203087,239979,59425,98427,85566,0,0.1461196433055784,0.12365665329049626,0.5913178113405977,0.29260858646786847,0.2476258339271353,0.4846543599541083,0.42132682052519366,0,0.5932838655020303,0.146605471953521,0.29358147163733733,0.48626577213038624,0.42272767693934216,0
19147,1992,360881,288764,19821,496,25035,289260,313799,163611,131391,155880,474,0.06852312798174652,0.06316463723593765,0.8001640429947822,0.565619166148102,0.5213878947988999,0.45423148724331053,0.5388923459863099,0.0016386641775565235,0.80153845727539,0.0686408278040199,0.566590710753418,0.45501170506018757,0.5398179828510479,0.00164147885470488
19147,1987,360881,251951,37694,81,61942,252032,313893,95428,129397,119265,17,0.14956037328593194,0.12008550684468912,0.6981553476076602,0.37863445911630267,0.30401442529779255,0.5134149631792788,0.47321371889283903,6.745175215845607e-5,0.6983797983268722,0.14960845561240083,0.37875618671884614,0.5135800215121195,0.47336585288409255,6.74734372953471e-5
19149,1992,552724,400880,80247,361,29749,401241,430629,173044,162221,228715,67,0.1999970092787128,0.18634834161192115,0.7252806102141395,0.43127197868612627,0.40184009901794815,0.40429816494326354,0.5700190160028512,1.66981938535693e-4,0.7259337390813498,0.20017711035721414,0.4316603472360806,0.40466224306525644,0.5705323288764718,1.671323089203752e-4
19149,1987,552724,359863,86722,0,76160,359863,436023,93962,153778,191050,20,0.24098615306380483,0.19889317765347242,0.651071782661871,0.2611049204836285,0.2154978063083828,0.42732373153116604,0.5308964800493521,5.557670557962336e-5,0.651071782661871,0.24098615306380483,0.2611049204836285,0.42732373153116604,0.5308964800493521,5.557670557962336e-5
19151,1992,369756,320421,20802,539,18515,320960,338936,177196,154222,166624,0,0.064811814556331,0.06137441876932518,0.8665741732385681,0.5520812562313061,0.5228007647461468,0.4805022432701894,0.5191425722831505,0,0.8680318913012905,0.06492083852181973,0.553009946289413,0.4813105258394425,0.5200158541418946,0
19151,1987,369756,265872,23938,1494,59730,267366,325602,97830,144079,120341,0,0.08953270049295722,0.07351920442749123,0.7190471554214131,0.3659029195933664,0.300458842390403,0.5388830292557767,0.45009836703245737,0,0.7230876578067699,0.09003580670397786,0.3679590178732623,0.541911145212734,0.4526275801889631,0
19153,1992,364469,187257,21369,553,12202,187810,199459,117540,82881,97632,341,0.1137798839252436,0.10713479963300729,0.5137803215088251,0.625845269154997,0.5892940403792258,0.44130238006495925,0.5198445237207816,0.0018156647675842607,0.5152975973265216,0.11411589419888175,0.6276934907640301,0.4426056168794758,0.5213797081016998,0.0018210267172922776
19153,1987,364469,169388,32429,176,34329,169564,203717,83299,81587,81016,360,0.1912493217900026,0.1591865185526981,0.4647528322024644,0.49125403977259324,0.40889567390055814,0.48115755702861457,0.4777900969545422,0.0021230921657899083,0.46523572649525746,0.19144803646067018,0.49176446973811605,0.4816574963988004,0.47828653741705435,0.0021252981320990863
19155,1992,610770,432137,89763,515,27011,432652,459148,247590,173135,245363,144,0.20747159379824895,0.19549905477101065,0.7075282021055389,0.5722613093201927,0.5392378927927378,0.4001715004206614,0.5671139853739264,3.328310050571822e-4,0.7083714000360201,0.20771884842075544,0.5729433027026152,0.40064840548252056,0.5677898444243377,3.3322765696989614e-4
19155,1987,610770,379836,104387,726,74595,380562,454431,159943,167793,193562,175,0.27429696081059063,0.2297092407868301,0.6218969497519524,0.42028105801420007,0.3519632243398888,0.44090844592996675,0.5086214598409721,4.598462274215502e-4,0.6230856132423007,0.27482123863983404,0.4210843627249655,0.4417511768236818,0.5095936140860793,4.607251550669236e-4
19157,1992,374450,231967,40653,539,32749,232506,264716,116268,85307,124642,12,0.1748471007199814,0.15357213013191495,0.61948724796368,0.5000645144641429,0.4392178787832998,0.3669023595090019,0.536080789312964,5.161157131428866e-5,0.6209266924823074,0.17525337655787246,0.5012264675578854,0.367754896170576,0.5373264300525505,5.173149629042062e-5
19157,1987,374450,211734,41146,196,43296,211930,255030,74047,86064,101545,0,0.1941490114660501,0.16133788181782535,0.5654533315529443,0.34939366772047376,0.29034623377641844,0.40609635256924453,0.4791440569999528,0,0.5659767659233542,0.19432873322187272,0.34971709786807975,0.4064722718127462,0.4795875957569403,0
19159,1992,344134,118635,19644,334,39587,118969,158222,47497,36984,48243,0,0.16511864435273055,0.12415466875655724,0.3447348997774123,0.3992384570770537,0.3001921351013133,0.3108708991417932,0.40550899814237323,0,0.3457054519460443,0.16558351245416614,0.40036245627344375,0.31174611202427616,0.40665065115690985,0
19159,1987,344134,119721,22955,456,35151,120177,154872,39271,45816,41959,0,0.1910099270243058,0.1482191745441397,0.3478906472478744,0.3267763382344375,0.25357069063484683,0.38123767443021545,0.34914334689666077,0,0.3492157124840905,0.19173745625245361,0.3280209821167548,0.38268975367729974,0.35047318348493584,0
19161,1992,368535,294926,47344,354,18765,295280,313691,155053,130832,156629,14,0.1603359523164454,0.15092559238231254,0.8002659177554371,0.5251049850988891,0.49428577804272356,0.44307775670549987,0.5304422920617718,4.741262530479545e-5,0.8012264778107914,0.16052840373517424,0.5257352691861688,0.44360958342092593,0.5310789825244299,4.746953473074602e-5
19161,1987,368535,258981,50764,194,50835,259175,309816,93456,123991,122486,0,0.19586765698852127,0.163852092855114,0.7027310838861981,0.36059033471592555,0.30165001161980015,0.4784064821066847,0.4725995948683322,0,0.7032574925041041,0.19601437943324027,0.3608604492221437,0.4787648514755909,0.47295361435781,0
19163,1992,293065,191452,77219,317,12511,191769,203963,78169,52600,130526,145,0.40266675010038117,0.3785931762133328,0.6532748707624588,0.4076206269000725,0.3832508837387173,0.27428833648817064,0.6806418138489537,7.561180378476188e-4,0.6543565420640473,0.40333347261976893,0.4082955518876794,0.2747424942022021,0.6817687984455634,7.573699935231808e-4
19163,1987,293065,166611,73420,397,33755,167008,200366,47615,43375,113341,176,0.439619658938494,0.366429434135532,0.5685121048231621,0.285106102701667,0.2376401185829931,0.2597180973366545,0.6786561122820464,0.0010538417321325924,0.5698667531093785,0.44066718283906825,0.28578545234108194,0.26033695254214906,0.6802732112525584,0.0010563528218424953
19165,1992,378186,289366,83670,212,20065,289578,309431,122954,102117,177136,9,0.2889376955431697,0.2703995398004725,0.7651420200642012,0.42459717243713263,0.3973551454120628,0.3526407392826803,0.6117039277845693,3.107970909392288e-5,0.7657025907886595,0.28914938175182986,0.42490824768632113,0.3528990966457704,0.6121520842116904,3.110247921317639e-5
19165,1987,378186,244602,75970,0,56142,244602,300744,59986,98731,134455,0,0.310586176727909,0.25260686829994944,0.6467769827545177,0.24523920491247006,0.19945867581730642,0.4036393815259074,0.5496888823476505,0,0.6467769827545177,0.310586176727909,0.24523920491247006,0.4036393815259074,0.5496888823476505,0
19167,1992,491487,416245,134102,465,22890,416710,439135,151361,155511,249460,5,0.3218113316215114,0.3053776173614037,0.8469094808204489,0.3632286242230808,0.3446798820408303,0.373187588490797,0.5986417412589091,1.1998752129778503e-5,0.8478555892627883,0.32217083688692955,0.3636343980107869,0.3736044877415945,0.599310502228255,1.2012156302177804e-5
19167,1987,491487,352858,117503,319,71664,353177,424522,77730,129861,205226,0,0.33270286570190016,0.2767889532226834,0.7179396403160205,0.220087944571702,0.1831000513518734,0.3676938192464402,0.5810854047687137,0,0.7185886910538835,0.33300364452555986,0.2202869142827993,0.36802623151522706,0.5816107329293937,0
19169,1992,366648,283490,39667,109,16916,283599,300406,172601,126668,153318,74,0.13987002775045046,0.13204463293010127,0.7731939080535009,0.6086093392430861,0.5745590966891474,0.44664473429031837,0.5406154464578506,2.609318086453055e-4,0.7734911959154285,0.13992380683621997,0.6088433454442838,0.44681646618928356,0.5408233094641787,2.610321351723165e-4
19169,1987,366648,242426,29600,0,52478,242426,294904,102347,119620,117983,102,0.12209911478141783,0.10037164636627513,0.6611954790425695,0.422178314207222,0.34705192198139057,0.49342892264031085,0.4866763465964872,4.2074694958461553e-4,0.6611954790425695,0.12209911478141783,0.422178314207222,0.49342892264031085,0.4866763465964872,4.2074694958461553e-4
19171,1992,461667,297407,90628,1367,30903,298774,328310,137920,104999,177433,26,0.3033329540053686,0.2760439828211142,0.6442024229585394,0.4616198196630229,0.4200907678718285,0.3514328556032319,0.5938702832241092,8.702229779030304e-5,0.6471634316509519,0.3047271920297774,0.46374160661988456,0.3530481797671205,0.5965999455291906,8.74222866307787e-5
19171,1987,461667,274884,86558,408,63945,275292,338829,82308,107401,147961,25,0.31442250410473244,0.25546219479442434,0.5954161765948184,0.2989843511616756,0.24291899453706736,0.39013483864405796,0.5374693053194426,9.081266437092252e-5,0.5962999304693642,0.3148891896218041,0.29942812240799754,0.3907139011364794,0.5382670508287132,9.094745419886207e-5
19173,1992,341746,140091,21896,928,36227,141019,176318,52307,54053,67177,2,0.15526985725327794,0.12418471171406209,0.4099272559152119,0.37092164885582796,0.29666284780907226,0.3833029591757139,0.4763684326225544,1.418248604797935e-5,0.4126427229579863,0.15629840603607656,0.37337873239537156,0.38584205980398456,0.4795240236703286,1.4276434603222192e-5
19173,1987,341746,141043,27021,735,41514,141778,182557,45049,63129,55434,0,0.19058669187038893,0.1480140449284333,0.41271295055392015,0.3177432323773787,0.24676676325750313,0.4452665434693676,0.39099155016998405,0,0.41486367067939345,0.19157987280474748,0.31939904851711887,0.4475869061208284,0.3930290762391611,0
19175,1992,271623,109504,16462,827,26212,110331,135716,36626,36682,50099,0,0.14920557232328177,0.12129741519054496,0.40314700890572597,0.33196472432951757,0.26987238055940344,0.3324722879335817,0.45407908928587615,0,0.40619167007212204,0.1503324079485681,0.3344718001168907,0.3349831969608416,0.45750840151957917,0
19175,1987,271623,101216,17603,0,31011,101216,132227,23338,36250,41402,0,0.17391519127410687,0.13312712229726154,0.3726341289213358,0.2305761934871957,0.1764995046397483,0.3581449573190009,0.4090460006323111,0,0.3726341289213358,0.17391519127410687,0.2305761934871957,0.3581449573190009,0.4090460006323111,0
19177,1992,310561,108272,21640,280,25403,108552,133675,38764,39946,45599,37,0.19935146289335987,0.16188516925378718,0.34863360177227665,0.3571007443437247,0.2899869085468487,0.36798953496941555,0.42006595917164125,3.4085046797848037e-4,0.34953519598404176,0.1998670016255357,0.35802423525934685,0.36894118516329244,0.42115228313876163,3.417319343874686e-4
19177,1987,310561,108140,30186,394,28782,108534,136922,29929,43443,43129,42,0.2781248272430759,0.22046128452695696,0.3482085645010159,0.2757569056701126,0.21858430347204977,0.4002708828569849,0.39737778023476517,3.869755099784399e-4,0.3494772363561426,0.2791381542444979,0.2767616053264287,0.4017292398742371,0.3988255964490475,3.883854262992417e-4
19179,1992,276381,112143,18398,154,16849,112297,128992,51564,44070,52845,62,0.16383340605715202,0.1426290002480774,0.4057550989395074,0.4591752228465587,0.3997457206648474,0.3924414721675557,0.47058247326286545,5.521073581662911e-4,0.406312300773208,0.16405838973453538,0.4598057836868998,0.39298039110778205,0.47122869907172094,5.528655377509073e-4
19179,1987,276381,116921,23847,108,21495,117029,138416,39298,48431,50769,42,0.2037700057250767,0.17228499595422495,0.4230428285591267,0.33579711011800495,0.28391226447809503,0.4138375958095857,0.4338155499918824,3.588854044723957e-4,0.4234335934814622,0.20395822820536944,0.33610728611626656,0.4142198578527382,0.4342162656836667,3.592169071424295e-4
19181,1992,365875,166704,20124,573,23351,167277,190055,70649,58385,81658,487,0.12030344877060206,0.10588513851253585,0.45563102152374446,0.4223473639532034,0.37172923627371024,0.3490318453822103,0.48816035677349545,0.0029113386777620356,0.45719713016740693,0.12071695940109416,0.4237990690085421,0.35023154813321816,0.48983827622612536,0.002921345618581438
19181,1987,365875,155858,34057,924,32934,156782,188792,49483,56550,71189,49,0.2172251916674108,0.1803942963684902,0.4259870174239836,0.31561658863900194,0.26210326708758847,0.3606919161638453,0.4540636042402827,3.1253587784311977e-4,0.4285124701059105,0.2185130054280178,0.31748771317481295,0.362830268577808,0.4567555082190199,3.1438873846706617e-4
19183,1992,364048,223302,70484,518,26466,223820,249768,73298,83098,129407,40,0.314913769993745,0.28219787963229875,0.6133861468817299,0.32748637297828614,0.2934643349027898,0.37127155750156376,0.5781744258779377,1.7871503887052095e-4,0.6148090361710543,0.31564428442199355,0.3282460524312366,0.3721328066922822,0.5795156335366455,1.7912960922875746e-4
19183,1987,364048,206315,68727,495,48167,206810,254482,50103,73811,117989,349,0.3323195203326725,0.2700662522300202,0.5667247176196546,0.24226584787969635,0.1968822942290614,0.35690247086697935,0.5705188337121029,0.0016875392872685074,0.5680844284270206,0.33311683590625984,0.24284710273126045,0.35775876693405717,0.5718876475292635,0.0016915881055667304
19185,1992,336411,126823,25677,1252,39145,128075,165968,46675,39603,53387,3,0.20048409135272302,0.15471054661139497,0.37698826732776275,0.36443490142494633,0.28122891159741636,0.3092172555143471,0.41684169431973456,2.3423775131758735e-5,0.3807099054430444,0.20246327558881275,0.36803261238103496,0.3122698564140574,0.4209567665171144,2.365501525748484e-5
19185,1987,336411,114904,33486,139,39533,115043,154437,28440,40302,43525,0,0.29107377241553156,0.21682627867674198,0.3415583913724581,0.24721191206766166,0.18415276132014996,0.3503211842528446,0.3783367958067853,0,0.3419715764347777,0.2914258859569728,0.2475109656756945,0.3507449697138481,0.37879447190698323,0
19187,1992,457775,357814,18134,86,15332,357900,373146,219150,175483,182420,83,0.05066778429728975,0.04859759986707616,0.7816372672164272,0.6123218776194468,0.5873036291424805,0.4903129365744621,0.509695445655211,2.3190835428890753e-4,0.781825132434056,0.050679962215005564,0.612469048164689,0.49043078247357563,0.5098179501081568,2.3196409307629104e-4
19187,1987,457775,312048,31322,1285,66111,313333,378159,123168,172464,138916,40,0.09996393613184695,0.08282759368413815,0.6816623887280869,0.39308977988274457,0.32570426725266355,0.5504176068272413,0.44334940781851895,1.2765971027628754e-4,0.6844694445961444,0.10037558324360354,0.3947085063836333,0.5526842024303953,0.4451751012664718,1.2818540737322462e-4
19189,1992,256309,197469,15264,653,16691,198122,214160,114616,73117,122639,914,0.07704343788170925,0.07127381397086291,0.770433344127596,0.5785122298381805,0.5351886440044826,0.3690503830972835,0.6190074802394484,0.004613319066030022,0.7729810502167306,0.07729820883277881,0.5804252819429885,0.3702707766788711,0.6210544439886767,0.004628574611711205
19189,1987,256309,177414,16159,99,43984,177513,221398,65936,85128,88555,127,0.09102995273585597,0.0729862058374511,0.6921879450194882,0.37144321824317095,0.2978166017759871,0.4795592435483598,0.49886487186853923,7.154405592829821e-4,0.6925741975506128,0.09108074898260565,0.3716504898147835,0.4798268456829788,0.4991432468689055,7.158397871644853e-4
19191,1992,441382,221182,90856,1531,28668,222713,249850,35922,34137,133836,23,0.4079510401278776,0.3636421853111867,0.5011124150962205,0.1612927848845824,0.14377426455873524,0.15327798556887115,0.6009348354159838,1.032719239559433e-4,0.5045810658341301,0.4107748370120534,0.1624092376413994,0.15433896067491928,0.6050944471069074,1.0398676203307683e-4
19191,1987,441382,219642,76911,397,44079,220039,263721,27509,40705,112100,32,0.34953349179009174,0.29163775353498583,0.49762337385756555,0.1250187466767255,0.10431099533218818,0.1849899336026795,0.5094551420430015,1.4542876490076758e-4,0.49852282150155647,0.3501652689376349,0.12524471640214532,0.1853243004525546,0.5103759754509611,1.4569162546325385e-4
19193,1992,558499,310103,81287,62,44353,310165,354456,182997,103538,195744,82,0.2620766366288911,0.22932888708330512,0.5552436083144285,0.5899988715683587,0.5162756449319521,0.3338158721970564,0.6310963519417084,2.6437541308658297e-4,0.5553546201515133,0.26212903454658615,0.5901168321493181,0.3338826131962606,0.6312225292886557,2.6442827060686286e-4
19193,1987,558499,278373,114525,126,85087,278499,363460,105483,96414,165486,53,0.41122230241401225,0.31509657183734113,0.4984306149160518,0.37875539948078807,0.2902190062180157,0.3461915482640871,0.5942068014606875,1.9030588978775507e-4,0.498656219617224,0.4114084340076085,0.3789268355767262,0.3463482449806555,0.5944757573471565,1.90392027962482e-4
19195,1992,256010,187748,30467,220,16919,187968,204667,107514,75651,109195,952,0.16208609976166155,0.14886132107276698,0.7333619780477325,0.5719803370786517,0.5253118480263061,0.40246744126659856,0.5809233486550902,0.005064691862444672,0.7342213194797078,0.16227602957155335,0.5726505741738926,0.40293904595521657,0.5816040650233292,0.0050706265845708075
19195,1987,256010,157665,19166,282,41847,157947,199512,63304,75301,78692,0,0.12134450163662494,0.09606439712899474,0.6158548494199445,0.4007926709592458,0.31729419784273627,0.47674852957004565,0.4982177565892356,0,0.6169563688918401,0.12156153870548314,0.40150952969904546,0.4776012431421051,0.49910887007262233,0
19197,1992,371687,312831,14770,422,17844,313253,330675,197865,144164,168053,20,0.04715038642886102,0.0446662130490663,0.8416517123278457,0.631645985832538,0.5983669766386935,0.4602158638544563,0.5364769052491117,6.384615630177525e-5,0.8427870762227357,0.04721399094079551,0.6324980580569062,0.4608366817866516,0.53720059712752255,6.393228292592486e-5
19197,1987,371687,260638,17854,514,57867,261152,318505,107936,138652,120107,0,0.0683663154025242,0.05605563491938902,0.7012297981904129,0.413307192745987,0.3388832200436414,0.5309245190540375,0.4599122350202181,0,0.702612682176132,0.06850113951150638,0.41412226920096074,0.5319715467429922,0.46081922052808877,0
20001,1992,321960,144316,24471,1878,14982,146194,159298,83283,91621,9429,52,0.1673871704721124,0.15361774786877425,0.4482420176419431,0.5696745420468692,0.5228125902396766,0.6267083464437665,0.06449649096406146,3.556917520554879e-4,0.45407504037768665,0.16956539815405083,0.5770877795947781,0.634863771168824,0.06533579090329554,3.6032040799356967e-4
20001,1987,321960,125078,15379,1338,25267,126416,150345,66832,73293,8462,24,0.12165390456904189,0.10229139645482058,0.38848925332339423,0.5286672573092014,0.4445242608666733,0.5797762941399823,0.0669377294013416,1.8984938615365145e-4,0.39264504907441916,0.1229552759078335,0.53432258270839,0.5859783495099058,0.06765378403875981,1.9188026671357073e-4
20003,1992,373105,186064,14954,2022,16097,188086,202161,117111,110764,22695,26,0.07950618334166286,0.07397074608851362,0.4986907170903633,0.6226460236274896,0.5792957098550165,0.5889008219644205,0.12066288825324585,1.3823463734674563e-4,0.5041101030541001,0.08037019520165105,0.6294124602287385,0.5953005417490755,0.12197415942901367,1.3973686473471494e-4
20003,1987,373105,161985,11632,2357,35945,164342,197930,86815,89450,15080,4,0.07077922868165168,0.058768251402010814,0.43415392449846557,0.5282581446008933,0.43861466174910324,0.5442917817721581,0.09175986661961033,2.433948716700539e-5,0.44047118103482935,0.07180911812822174,0.5359446862363799,0.5522116245331358,0.09309503966416643,2.4693644473253697e-5
20005,1992,276709,142880,10389,660,10974,143540,153854,71767,66055,30133,0,0.07237703775950954,0.06752505622213267,0.5163547264454716,0.4999790999024662,0.4664617104527669,0.4601853141981329,0.20992754632854954,0,0.5187399036532965,0.07271136618141097,0.502288633818589,0.4623110302351624,0.21089725643896975,0
20005,1987,276709,122717,20752,704,25564,123421,148281,48651,51450,23545,0,0.16813994376969885,0.1399504993896723,0.44348756274642315,0.3941873749199893,0.3281000263014142,0.41686584940974386,0.1907698041662278,0,0.44603175176810295,0.16910452504542972,0.3964487397834041,0.41925731561234386,0.19186420789295697,0
20007,1992,725869,155874,11360,2026,28773,157900,184647,105865,135333,1372,0,0.07194426852438252,0.06152279755425217,0.21474122741155774,0.6704559848005066,0.5733372326655727,0.8570804306523115,0.008689043698543382,0,0.21753236465533038,0.07287937693265073,0.6791703555435801,0.8682204857769737,0.008801981087288451,0
20007,1987,725869,149449,8717,0,0,149449,149449,95444,123640,0,0,0.0583275900139847,0.0583275900139847,0.2058897679884387,0.6386392682453546,0.6386392682453546,0.8273056360363736,0,0,0.2058897679884387,0.0583275900139847,0.6386392682453546,0.8273056360363736,0,0
20009,1992,572188,285558,51377,14971,138406,300529,423964,193397,177945,24150,0,0.17095521563642777,0.12118245888801879,0.49906324494746485,0.6435219230090939,0.4561637308828108,0.5921059198945858,0.08035830152830509,0,0.5252277223569876,0.17991791509955946,0.6772599611987757,0.6231483621540983,0.08457126047948228,0
20009,1987,572188,262060,45409,2502,172882,264562,434942,145951,175712,10346,0,0.1716384061203045,0.10440242607060252,0.45799632288688336,0.5516703079051414,0.3355642821341696,0.6641618977782145,0.03910614525139665,0,0.4623690115836054,0.17327711211173014,0.5569373425932992,0.6705029382584141,0.03947950850950164,0
20011,1992,407770,101306,13577,1963,18103,103269,119409,46289,52246,6498,13,0.1314721746119358,0.1137016472795183,0.2484390710449518,0.44823712827663675,0.3876508470885779,0.5059214285022611,0.06292304563809081,1.2588482506851038e-4,0.2532530593226574,0.13401970268296054,0.4569225909620358,0.5157246362505676,0.06414230154186326,1.2832408741831678e-4
20011,1987,407770,90939,9427,1473,27923,92412,118862,27861,37653,6976,49,0.10201056139895252,0.07931046087058942,0.22301542536233662,0.30148681989352033,0.23439787316383706,0.40744708479418257,0.07548803185733455,5.302341687226768e-4,0.2266277558427545,0.10366289490757541,0.3063702042028173,0.41404677860983735,0.0767107621592496,5.388227273227108e-4
20013,1992,365251,223777,27937,842,20303,224619,244080,155741,115844,57033,0,0.12437505286729973,0.11445837430350704,0.6126663582029892,0.6933563055663146,0.6380735824319895,0.5157355343937957,0.2539099541890935,0,0.6149716222542854,0.12484303570071992,0.6959651796207832,0.5176760793110999,0.2548653346858703,0
20013,1987,365251,197847,35029,394,49057,198241,246904,111169,107165,50167,0,0.17669906830574905,0.14187295467064123,0.541674081658914,0.5607770340141545,0.45025191977448725,0.5405793957859373,0.2530606685801625,0,0.5427527919156964,0.1770509535145845,0.5618937866128877,0.5416559260438621,0.2535646231684079,0
20015,1992,914018,234242,41104,5332,28374,239574,262616,144003,99034,5131,33,0.1715712055565295,0.15651750083772503,0.2562772286760217,0.6010794159633349,0.5483405428458281,0.4133754080158949,0.021417182165009558,1.3774449648125422e-4,0.2621108118220867,0.17547664381280897,0.6147616567481493,0.42278498305171575,0.0219046968519736,1.4087994467260355e-4
20015,1987,914018,210975,36531,2766,63294,213741,274269,108846,88724,5132,105,0.17091245947197778,0.1331940540126664,0.23082149366861485,0.5092424944208177,0.3968585585684128,0.41510051885225574,0.02401036768799622,4.912487543335158e-4,0.23384769227739496,0.17315321720583007,0.5159189477426235,0.4205427183315559,0.024325157009124306,4.976892996800569e-4
20017,1992,496601,47653,15484,588,4687,48241,52340,23963,23393,3975,0,0.3209717874836757,0.2958349254871991,0.09595832469125112,0.4967351423063369,0.45783339701948794,0.4849194668435563,0.08239878941149645,0,0.09714237385748317,0.32493232325352023,0.5028644576417015,0.4909029861708602,0.08341552473086689,0
20017,1987,496601,45580,5978,712,15562,46292,61142,0,22064,4585,34,0.12913678389354533,0.09777239867848615,0.0917839472735657,0,0,0.47662663095135227,0.09904519139376135,7.344681586451223e-4,0.09321769388301675,0.13115401491882406,0,0.48407196138657305,0.10059236507240017,7.459412022817025e-4
20019,1992,410708,32376,6616,588,6722,32964,39098,12279,14934,599,0,0.20070379808275696,0.16921581666581412,0.07882972817670948,0.3724972697488169,0.31405698501202106,0.4530396796505278,0.01817133842980221,0,0.0802614022614607,0.20434890042006423,0.3792624166048925,0.4612676056338028,0.01850135903138127,0
20019,1987,410708,35741,2582,1586,16823,37327,52564,15687,17222,658,0,0.06917244889758084,0.049121071455749184,0.08702289704607653,0.42025879390253706,0.29843619207061867,0.4613818415624079,0.017627990462667775,0,0.09088452136310955,0.07224196301166727,0.4389076970426121,0.48185557203212,0.01841022914859685,0
20021,1992,375789,168853,12482,4493,21037,173346,189890,116360,147582,6810,2063,0.07200627646441221,0.0657327926694402,0.44932927786603655,0.6712586387917806,0.6127758175785981,0.851372399709252,0.03928559066837423,0.01190105338456036,0.4612854554018345,0.07392228743344803,0.6891201222365015,0.8740265201092074,0.04033093874553606,0.012217727846114667
20021,1987,375789,156409,7664,3838,33946,160247,190355,91263,117746,5263,1176,0.04782616835260566,0.04026161645346852,0.4162149504110019,0.5695145618950744,0.47943579102203776,0.7347781861750922,0.03284304854381049,0.007338670926756819,0.4264281285508623,0.0489997378667468,0.5834894411446911,0.7528083422309458,0.03364895881950527,0.007518748921097891
20023,1992,652762,153633,28234,34612,0,188245,153633,105978,100123,25937,0,0.14998539137825706,0.183775621123066,0.2353583695129312,0.5629790963903424,0.6898127355450977,0.5318760126430981,0.13778320805333474,0,0.28838228941022914,0.183775621123066,0.6898127355450977,0.6517024337219217,0.16882440621481062,0
20023,1987,652762,176293,29769,1443,195099,177736,371392,112863,114361,19843,0,0.16748998514650942,0.0801551998966052,0.2700724000477969,0.6350036008461989,0.30389184473548164,0.6434318314803978,0.11164311113111582,0,0.2722830066701187,0.16886093038294203,0.6402012558638176,0.6486984735638964,0.112556936463728,0
20025,1992,623840,80268,3383,0,0,80268,80268,54538,66978,0,0,0.042146309861962425,0.042146309861962425,0.12866760707873814,0.6794488463646783,0.6794488463646783,0.8344296606368665,0,0,0.12866760707873814,0.042146309861962425,0.6794488463646783,0.8344296606368665,0,0
20025,1987,623840,92271,10032,725,82680,92996,174951,56010,70665,0,0,0.10787560755301304,0.057341769981309056,0.14790811746601693,0.6022839692029764,0.3201467839566507,0.7598713923179492,0,0,0.14907027442934084,0.10872321747894788,0.6070162889748675,0.7658419221640602,0,0
20027,1992,412081,189528,31547,3106,43814,192634,233342,118912,116700,9246,0,0.16376652096722283,0.13519640699059748,0.4599289945423351,0.6172949738883063,0.509603928996923,0.6058120580998162,0.0479977574052348,0,0.4674663476355377,0.166450339791482,0.6274112532185218,0.6157401544890465,0.048784348486767125,0
20027,1987,412081,176217,35671,696,63437,176913,239654,93192,104674,8147,0,0.2016301798058933,0.14884374973920736,0.42762709273176874,0.5267673941428838,0.3888606073756332,0.5916693516021999,0.04605088376772764,0,0.429316081061733,0.20242655362422468,0.5288479545106318,0.5940062536531663,0.0462327698235698,0
20029,1992,458028,194215,28574,15767,55881,209982,250096,132263,125773,9572,0,0.13607833052356869,0.11425212718316166,0.4240242954579196,0.6298777990494423,0.5288489220139466,0.5989703879380137,0.045584859654637065,0,0.45844795514684694,0.14712560821769688,0.6810133099915042,0.6475967355765517,0.049285585562392195,0
